Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Em que ano o IPCC foi estabelecido?,1988,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Qual é a finalidade principal do IPCC?,Fornecer avaliações regulares a governos sobre mudanças climáticas,1.75,4.10211,1.0,0.500,1.0,4.37319,1.0,0.000
Como são estruturados os relatórios do IPCC?,São abrangentes,1.75,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
Os relatos são revisados por pares?,Sim,1.71429,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Os relatos pretendem informar decisões políticas?,Sim,1.85714,3.79304,1.0,0.200,0.0,1.0,1.0,0.000
Para quem são destinados os relatos?,Governos,2.0,3.79304,1.0,0.333,0.0,1.0,1.0,0.000
Em que ano foi criado o IPCC?,1988,1.875,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
O IPCC é uma entidade científica?,Sim,1.71429,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Com que frequência são fornecidos os assessamentos?,Regularmente,1.625,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
O que intergovernamental implica sobre o IPCC?,Que envolve múltiplos governos,1.875,4.25402,0.85714,0.000,0.75,3.01273,1.0,0.000
