Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a área total da cidade de Jacksonville em metros quadrados?,1935498000.0,1.84615,5.20226,1.0,0.571,0.0,1.0,1.0,0.000
O mês com o recorde de temperatura máxima em Jacksonville é qual?,Janeiro e Janeiro,2.53846,5.32781,0.91667,0.500,0.66667,2.66415,0.66667,0.000
Qual foi a temperatura mais baixa registrada em fevereiro na cidade de Jacksonville?,10°F,2.0,5.36491,1.0,0.500,0.0,1.0,1.0,0.000
Quem é o oficial responsável pela área de Jacksonville?,A cidade não tem um único oficial,2.1,4.61384,1.0,0.800,1.0,4.10211,1.0,1.200
Em qual ranking a cidade de Jacksonville está em relação à população nos Estados Unidos?,1º,2.375,5.76639,0.93333,0.286,0.0,1.0,1.0,0.000
Qual condado faz parte da cidade de Jacksonville?,Duval,1.88889,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Qual é o nome do template usado na página wiki de Jacksonville para lista de referências?,Template:Reflist,2.23529,5.89142,0.9375,0.444,1.0,1.85566,1.0,0.000
Qual é o nome do template usado na página wiki de Jacksonville para início de data e idade?,Template:Start_date_and_age,2.42105,6.11685,0.94444,0.600,1.0,1.85566,1.0,0.000
Qual é a categoria principal que Jacksonville está associada no DBpedia?,Category:Cities_in_Florida,1.83333,5.02467,1.0,0.286,1.0,1.85566,1.0,0.000
Quais são os arquivos de imagem associados à cidade de Jacksonville no Wikimedia Commons?,JacksonvilleCivilWarLGHTBTTY.jpg,2.53333,5.63172,0.92857,0.375,1.0,1.0,1.0,0.000
