Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Vou analisar o conteúdo fornecido e criar 10 pares pergunta,resposta no formato CSV,2.1,4.82961,1.0,0.571,1.5,3.01273,1.0,0.667
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
O que é desobediência civil?,recusa não violenta de obedecer a leis injustas,1.5,3.43523,1.0,0.333,1.5,4.37319,1.0,0.500
Quem popularizou o termo civil disobedience no Estados Unidos?,Henry David Thoreau,2.1,4.61384,1.0,0.333,1.0,2.50045,1.0,0.000
Qual é uma característica essencial da desobediência civil?,não violência,2.33333,4.37319,1.0,0.600,0.5,1.85566,1.0,1.500
Qual movimento inspirou Mahatma Gandhi na Índia?,resistência não violenta,2.875,4.10211,1.0,0.167,0.66667,2.50045,1.0,1.000
Por que a desobediência civil é considerada uma forma de respeito à lei?,exige justiça mediante punição voluntária,2.07143,5.36491,1.0,0.571,1.0,3.43523,1.0,0.500
O que a desobediência civil visa protestar?,leis injustas,1.875,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
O que caracteriza um ato de desobediência civil?,recusa consciente e não violenta,1.66667,4.37319,1.0,0.500,0.8,3.43523,1.0,0.500
Qual movimento nos EUA usava a desobediência civil?,direitos civis,2.33333,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Quem foi um precursor da desobediência civil?,Henry David Thoreau,2.0,4.10211,1.0,0.250,1.0,2.50045,1.0,0.000
Qual é o objetivo da desobediência civil?,mudar leis injustas,1.75,4.10211,1.0,0.750,0.66667,2.50045,1.0,0.333
