Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
**Gere 10 pares `pergunta,resposta` variados que envolvam as escolas e suas características principais,1.14286,3.79304,1.0,0.167,1.18182,4.82961,1.0,0.167
    Qual é o nome da escola privada que oferece cursos de computação quantica em Miami?,Quantum Computation University of Florida,2.4375,5.65316,1.0,0.444,2.0,3.43523,1.0,0.000
    Qual é a universidade privada localizada no Colorado para estudo de medicina?,University of Colorado Hospital College of Medicine,2.53846,5.20226,1.0,0.571,3.0,4.25402,0.85714,0.000
    O que é frequentemente subconscious em um course de computer science privado?,Introductory programming courses often include foundational concepts like algorithms and data structures.,2.0,5.20226,1.0,0.143,5.23077,5.20226,1.0,0.083
    Qual é o nome da escola privada que provides free online classes?,OpenCourseWare Institute for Advanced Study,2.53846,5.20226,1.0,0.375,1.0,3.43523,1.0,0.000
    Qual é a universidade privada localizada no Chile para estudo de engenharia elétrica?,University of Chile Faculty of Engineering,2.5,5.36491,1.0,0.375,2.5,3.95066,0.83333,0.000
    O que é frequentemente subconscious em um curso de matemática privado?,Linear algebra and calculus are typically foundational topics.,2.0,5.02467,1.0,0.500,4.0,4.37319,1.0,0.000
    Qual é o nome da escola privada que educou cientistas da computação em San Diego?,San Diego State University College of Computing Systems,2.625,5.76639,0.93333,0.444,3.5,4.37319,1.0,0.000
    Qual é a universidade privada localizada na Alemanha para estudo de física teórica?,University of Heidelberg Department of Physics,2.5,5.36491,1.0,0.500,2.5,3.95066,0.83333,0.000
    O que é frequentemente subconscious em um course de engenharia privado?,Thermodynamics and mechanics are often foundational topics.,2.0,5.02467,1.0,0.167,2.875,4.10211,1.0,0.000
    Qual é o nome da escola privada que educou musicantes internacionais em Nueva York?,New York University Tisch School of the Arts,2.46667,5.51466,1.0,0.333,3.5,4.37319,1.0,0.000
