Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
I need to avoid any markdown and ensure the CSV format uses semicolons. Let me structure each line as pergunta,resposta. Also,4.03571,6.21768,1.0,0.056,0.25,1.85566,1.0,0.500
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é o símbolo químico do oxigênio?,O  ,2.0,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
A que grupo da tabela periódica pertence o oxigênio?,Chalcogênios  ,2.0,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
Qual é a fórmula do gás dióxido?,O₂  ,2.0,4.10211,1.0,0.250,0.5,1.0,1.0,0.000
Qual é a porcentagem do oxigênio no ar?,20,2.33333,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
Qual é o constituinte principal dos seres vivos?,Água  ,1.88889,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Qual processo reabastece o oxigênio na atmosfera?,Fotossíntese  ,1.875,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
Qual é a função do ozônio na atmosfera?,Absorção de UVB  ,2.33333,4.37319,1.0,0.500,0.66667,2.50045,1.0,0.000
Quem cooptou o nome oxigênio?,Antoine Lavoisier  ,1.5,3.43523,1.0,0.667,0.5,1.85566,1.0,0.000
Qual é a função do oxigênio na combustão?,Combustível  ,2.33333,4.37319,1.0,0.750,0.0,1.0,1.0,0.000
Qual é uma aplicação industrial do oxigênio?,Produção de aço,1.75,4.10211,1.0,1.000,0.66667,2.50045,1.0,0.500
