Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
1. Qual é uma medida amplamente usada para a desigualdade econômica?,Coeficiente de Gini,1.25,5.02467,1.0,0.143,0.66667,2.50045,1.0,0.000
2. Quando a desigualdade entre nações atingiu seu pico?,na década de 1970,1.25,4.61384,1.0,0.200,0.75,3.01273,1.0,0.500
3. Quantos países avançados viram aumento na desigualdade de renda nos últimos 30 anos?,quase 90%,1.46429,5.51466,1.0,0.222,0.66667,2.50045,1.0,0.500
4. O que a desigualdade está relacionada?,instabilidade política e social,1.10714,4.10211,1.0,0.000,0.75,3.01273,1.0,0.667
5. Como a desigualdade afeta o crescimento econômico?,prejudica,1.25,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
6. Qual política afeta significativamente a distribuição de renda?,política fiscal e de gastos,1.13889,4.61384,1.0,0.500,0.8,3.43523,1.0,0.333
7. O que a globalização reduziu?,desigualdade global,1.08333,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
8. O que a globalização aumentou?,desigualdade dentro de nações,1.08333,3.79304,1.0,0.000,0.75,3.01273,1.0,0.000
10. Quantos pontos a maioria dos países avançados teve aumento em seu coeficiente de Gini?,mais de 2 pontos,1.31667,5.65316,1.0,0.222,0.75,3.01273,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é uma medida amplamente usada para a desigualdade econômica?,Coeficiente de Gini,2.0,4.82961,1.0,0.167,0.66667,2.50045,1.0,0.000
Quando a desigualdade entre nações atingiu seu pico?,na década de 1970,2.0,4.37319,1.0,0.250,0.75,3.01273,1.0,0.500
Quantos países avançados viram aumento na desigualdade de renda nos últimos 30 anos?,quase 90%,2.42857,5.36491,1.0,0.250,0.66667,2.50045,1.0,0.500
O que a desigualdade está relacionada?,instabilidade política e social,1.71429,3.79304,1.0,0.000,0.75,3.01273,1.0,0.667
Como a desigualdade afeta o crescimento econômico?,prejudica,2.0,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Qual política afeta significativamente a distribuição de renda?,política fiscal e de gastos,1.77778,4.37319,1.0,0.600,0.8,3.43523,1.0,0.333
O que a globalização reduziu?,desigualdade global,1.66667,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
O que a globalização aumentou?,desigualdade dentro de nações,1.66667,3.43523,1.0,0.000,0.75,3.01273,1.0,0.000
Quantos pontos a maioria dos países avançados teve aumento em seu coeficiente de Gini?,mais de 2 pontos,2.13333,5.51466,1.0,0.250,0.75,3.01273,1.0,0.000
