Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é a desobediência civil?,A recusa activa e consciente de um cidadão em obedecer determinadas leis ou ordens.,1.57143,3.79304,1.0,0.333,2.0,5.51466,1.0,0.250
Quem popularizou o termo desobediência civil nos EUA?,Henry David Thoreau,2.22222,4.37319,1.0,0.400,1.0,2.50045,1.0,0.000
Em qual século foi publicado o ensaio de Thoreau sobre desobediência civil?,XIX (1801-1900),1.84615,5.20226,1.0,0.429,1.5,1.85566,1.0,0.000
Qual movimento dos séculos XIX usou a desobediência civil?,O movimento sufragista nos EUA,2.7,4.61384,1.0,0.333,1.4,3.43523,1.0,0.333
Qual aspecto importante da abordagem de Martin Luther King Jr.?,Reverência pela lei,2.18182,4.82961,1.0,0.286,0.66667,2.50045,1.0,0.500
Qual foi o método de Gandhi para resistência?,Resistência não violenta,1.66667,4.37319,1.0,0.500,0.66667,2.50045,1.0,0.667
Como a desobediência civil se relaciona com o respeito à lei?,É uma forma de protestar contra leis injustas,2.08333,5.02467,1.0,0.600,0.875,4.37319,1.0,0.400
Qual revolta usou a desobediência civil contra a ocupação britânica?,Revolução Egyptska de 1919,1.90909,4.96484,0.9,0.500,0.75,3.01273,1.0,0.000
Por que vezes a desobediência civil é associada a protestos não violentos?,Pelo caráter pacífico das ações,2.69231,5.32781,0.91667,0.600,2.0,3.43523,1.0,0.333
Quem usou a desobediência civil no movimento pelo direito de voto feminino?,Susan B. Anthony,2.23077,5.20226,1.0,1.000,1.0,2.50045,1.0,0.000
