Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quem eram os normandos?,Os normandos eram um povo germânico estabelecido no norte da França,1.4,3.01273,1.0,0.000,1.27273,5.02467,1.0,0.286
De onde descendia a aristocracia normanda?,Em grande parte de viquingues escandinavos,1.57143,3.79304,1.0,0.000,0.83333,3.79304,1.0,0.500
Qual é a origem da palavra viking?,Do nórdico antigo vikingr,2.0,4.10211,1.0,0.500,0.75,3.01273,1.0,0.333
Que papel os normandos desempenharam na história?,Um papel importante político,3.5,4.10211,1.0,0.500,0.75,3.01273,1.0,1.000
Qual foi uma das conquistas mais famosas dos normandos?,A Conquista Normanda da Inglaterra,2.0,4.61384,1.0,0.200,1.4,3.43523,1.0,0.000
Em que idiomas os normandos falavam?,Old Norse,2.14286,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Que religiões os normandos seguiram?,Norse paganism e Christianity,1.66667,3.43523,1.0,0.000,1.0,3.01273,1.0,0.500
Com que povos os normandos estão relacionados?,Norse people,2.0,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Quais são alguns dos locais onde os normandos tiveram influência?,Inglaterra,1.90909,4.82961,1.0,0.400,0.0,1.0,1.0,0.000
Qual é um dos legados culturais dos normandos?,A arquitetura em estilo normando,1.77778,4.51932,0.875,0.000,0.8,3.43523,1.0,0.667
