Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é o sistema imunológico?,Sistema de defesa do organismo contra doenças,1.57143,3.95066,0.83333,0.333,1.57143,4.10211,1.0,0.250
Quais são os dois principais subssistemas do sistema imunológico?,Subsistema inato e subsistema adaptativo,2.0,4.61384,1.0,0.400,1.0,3.59796,0.8,0.000
O que faz o sistema imunológico?,Protege contra patógenos,1.57143,3.95066,0.83333,0.333,0.66667,2.50045,1.0,0.000
Quais são as funções dos componentes do sistema imunológico?,Detecção,2.7,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Qual é a principal diferença entre o subsistema inato e adaptativo?,Resposta pré-configurada vs. resposta adaptativa com memória,1.75,5.02467,1.0,0.333,1.71429,4.25402,0.85714,0.333
O que são autoimunes?,Doenças causadas por um sistema imunológico hiperativo atacando tecidos normais,1.4,3.01273,1.0,0.500,1.9,4.82961,1.0,0.125
Quais podem ser as consequências da deterioração do sistema imunológico?,Autoimunidade,2.63636,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
O que é uma deficiência imunológica?,Redução na atividade normal do sistema imunológico,1.57143,3.79304,1.0,0.333,1.42857,4.10211,1.0,0.600
Quais podem ser as causas de uma deficiência imunológica?,Doença genética (como SCID),1.7,4.61384,1.0,0.600,1.33333,3.01273,1.0,0.333
O que é a imunologia?,Estudo de todos os aspectos do sistema imunológico,1.5,3.43523,1.0,0.000,1.25,4.37319,1.0,0.250
