Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a abreviação comum para Southern California?,SoCal,1.77778,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Quantos condados compõem geralmente o Sul da Califórnia?,10,1.88889,4.37319,1.0,0.167,0.0,1.0,1.0,0.000
Qual é a maior área metropolitana de SoCal?,Los Angeles,1.77778,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
O que separa o sudeste do Sul da Califórnia?,Deserto Colorado e Rio Colorado,2.3,4.75438,0.88889,0.200,1.0,3.59796,0.8,0.000
Que estado limita o noreste do Sul da Califórnia?,Nevada,2.4,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Qual é o nome da região cultural que abrange o sul da Califórnia?,Southern California,2.21429,5.62279,0.84615,0.571,0.5,1.85566,1.0,0.000
Quais são os condados de fronteira com a Baja California?,San Diego,1.72727,4.82961,1.0,0.400,0.5,1.85566,1.0,0.000
Quantos condados há na Califórnia?,58,1.66667,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
O que faz parte da fronteira México-EUA no Sul da Califórnia?,Fronteira com Baja California,2.58333,5.1549,0.90909,0.286,0.75,3.01273,1.0,0.000
Qual é a posição do aglomerado urbano de Los Angeles nos EUA em termos de população?,Segundo maior,2.58824,5.89142,0.9375,0.375,0.5,1.85566,1.0,1.000
