Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual sistema protege o organismo contra doenças?,Sistema imunológico,1.75,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
O sistema imune inato oferece uma resposta a?,Grupos amplos de estímulos,2.11111,4.37319,1.0,0.400,0.75,3.01273,1.0,0.000
O que é a memória imunológica?,Resposta a encontros com patógenos,1.57143,3.79304,1.0,0.333,0.8,3.43523,1.0,0.000
Qual doença resulta de um sistema imune hiperativo?,Autoimunidade,1.88889,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
O que é a fagocitose?,Mecanismo de defesa ancestral,1.5,3.43523,1.0,0.000,0.75,3.01273,1.0,0.000
A imunodeficiência causa que tipo de infecções?,Recorrentes e graves,1.75,4.10211,1.0,0.500,0.66667,2.50045,1.0,0.000
A vacinação é baseada em qual processo?,Imunidade adquirida,2.0,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Quais células são usadas pelo sistema imune?,Moléculas e células,2.125,4.10211,1.0,0.400,0.66667,2.50045,1.0,0.000
O HIV/AIDS causa que tipo de problema imunológico?,Imunodeficiência,1.77778,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Qual campo de estudo abrange o sistema imune?,Imunologia,2.0,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
