Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a origem da palavra farmácia?,O termo farmácia tem origem no grego antigo φάρμακον / pharmakôn,2.0,4.10211,1.0,0.750,1.36364,4.82961,1.0,0.625
Qual é o objeto de estudo da disciplina de Farmácia?,O objeto de estudo da farmácia são fármacos,1.81818,4.96484,0.9,0.600,1.625,4.37319,1.0,0.800
De que sociedade faz parte a American Society of Consultant Pharmacists?,A American Society of Consultant Pharmacists atua na disciplina de Farmácia.,2.75,5.02467,1.0,0.250,3.08333,5.02467,1.0,0.125
Quais são as indústrias envolvidas na farmácia?,A farmácia é envolvida nas indústrias de medicamentos,1.75,4.10211,1.0,0.500,1.0,4.37319,1.0,0.200
Qual é o papel dos farmacêuticos em relação aos medicamentos?,Os farmacêuticos são profissionais de saúde que buscam resultados positivos para a saúde de seus pacientes através da otimização de um tratamento medicamentoso individualizado.,2.27273,4.82961,1.0,0.250,2.08,6.84193,0.875,0.231
Quais são as principais funções dos farmacêuticos?,As principais funções dos farmacêuticos incluem preparação e dispensação de medicamentos,1.75,4.10211,1.0,0.250,2.0,5.02467,1.0,0.143
Qual é o modelo de página wiki utilizado pela farmácia?,A farmácia usa o modelo de página wiki Template:Pharmacy.,2.27273,4.82961,1.0,0.500,2.33333,4.82961,1.0,0.429
Quais são alguns exemplos de empresas que operam na indústria da farmácia?,Alguns exemplos incluem Apollo Hospitals,2.0,5.20226,1.0,0.500,1.4,3.43523,1.0,0.000
Qual é o tipo de trabalho realizado por farmacêuticos?,Farmacêuticos trabalham como profissionais de saúde no setor de atividade Health care.,1.7,4.61384,1.0,0.400,2.07692,5.32781,0.91667,0.375
Quais são algumas das indústrias envolvidas na farmácia?,As indústrias envolvidas incluem farmácias,1.77778,4.37319,1.0,0.500,1.2,3.43523,1.0,0.000
