Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é a desobediência civil?,recusa ativa de obedecer leis,1.57143,3.79304,1.0,0.333,0.8,3.43523,1.0,0.250
Qual figura popularizou o termo desobediência civil nos EUA?,Henry David Thoreau,1.9,4.61384,1.0,0.500,1.0,2.50045,1.0,0.000
Qual era a profissão de Martin Luther King Jr.?,ativista,2.0,4.61384,1.0,0.333,0.0,1.0,1.0,0.000
Que movimento de protesto foi influenciado por Henry David Thoreau?,movimento sufragista,2.09091,4.82961,1.0,0.143,0.5,1.85566,1.0,0.500
Quem foi Saad Zaghloul e qual evento ele liderou?,líder da Revolução Egípcia de 1919,2.7,4.61384,1.0,0.200,1.0,3.79304,1.0,0.250
Como a desobediência civil é frequentemente relacionada a protestos?,não violência,1.9,4.75438,0.88889,0.167,0.5,1.85566,1.0,1.500
Qual o objetivo principal da desobediência civil?,arousal da consciência comunitária,1.75,4.10211,1.0,1.000,0.75,3.01273,1.0,0.333
Qual o conceito que define a desobediência civil como uma forma de protesto?,recusa de obedecer leis,1.78571,5.36491,1.0,0.500,0.75,3.01273,1.0,0.333
Em que contexto a desobediência civil é vista como demonstração de respeito à lei?,quando aceita a penalidade,2.26667,5.51466,1.0,0.625,1.0,3.01273,1.0,0.000
Qual foi um dos impactos da desobediência civil no movimento pelos direitos civis?,resistência não violenta,2.5,5.36491,1.0,0.286,0.66667,2.50045,1.0,1.000
