Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
força,influência que pode mudar o movimento de um objeto,0.0,1.0,1.0,1.000,0.88889,4.61384,1.0,0.800
push ou pull,force é uma força que pode ser um push ou pull,0.66667,2.50045,1.0,0.000,0.90909,5.02467,1.0,0.429
magnitude,mede a intensidade da força,0.0,1.0,1.0,0.000,1.0,3.43523,1.0,0.667
magnitude de uma força,mede a intensidade escalar da força,0.75,3.01273,1.0,0.500,1.33333,3.79304,1.0,0.500
unidade newton,mede a força em unidades internacionais,0.5,1.85566,1.0,0.500,0.83333,3.79304,1.0,0.250
força,simbolo F,0.0,1.0,1.0,1.000,0.5,1.85566,1.0,0.000
newton,sua definição é a unidade de força equivalente a,0.0,1.0,1.0,0.000,1.11111,4.75438,0.88889,0.800
aceleração,pressão resultante por força resultante sobre massa,0.0,1.0,1.0,0.000,1.0,4.25402,0.85714,0.600
massa constante,nova segunda Lei de Newton para forças resultantes,0.5,1.85566,1.0,0.500,0.875,4.37319,1.0,0.000
pressão,pressão é a distribuição deForces sobre uma área,0.0,1.0,1.0,1.000,1.0,4.37319,1.0,0.600
