Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
- What is the name of the city?, Varsóvia,4.0,4.25402,0.85714,0.000,0.0,1.0,1.0,0.000
- What is the capital of Poland?, Varsóvia (but this is not in the context),3.5,3.79304,1.0,0.333,4.5,4.37319,1.0,0.000
- What is the capital of Poland?, Varsóvia (but again,3.5,3.79304,1.0,0.333,1.5,2.50045,1.0,0.000
- What is the name of the city?, Varsóvia,4.0,4.25402,0.85714,0.000,0.0,1.0,1.0,0.000
- What is the capital of Poland?, Varsóvia (assuming the context includes that,3.5,3.79304,1.0,0.333,3.0,3.79304,1.0,0.000
- What is the capital of Poland?, Varsóvia,3.5,3.79304,1.0,0.333,0.0,1.0,1.0,0.000
- What is the name of the city?, Varsóvia,4.0,4.25402,0.85714,0.000,0.0,1.0,1.0,0.000
- What is the capital of Poland?, Varsóvia,3.5,3.79304,1.0,0.333,0.0,1.0,1.0,0.000
- What is the name of the city?, Varsóvia,4.0,4.25402,0.85714,0.000,0.0,1.0,1.0,0.000
- What is the capital of Poland?, Varsóvia,3.5,3.79304,1.0,0.333,0.0,1.0,1.0,0.000
- What is the name of the city?, Varsóvia,4.0,4.25402,0.85714,0.000,0.0,1.0,1.0,0.000
- What is the capital of Poland?, Varsóvia,3.5,3.79304,1.0,0.333,0.0,1.0,1.0,0.000
- What is the name of the city?, Varsóvia,4.0,4.25402,0.85714,0.000,0.0,1.0,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é o nome da cidade mencionada no contexto?,Varsóvia,2.7,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Qual é a capital da Polônia?,Varsóvia,1.71429,3.79304,1.0,0.667,0.0,1.0,1.0,0.000
Como se chama a cidade descrita no contexto?,Varsóvia,2.0,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
Qual é o nome da cidade em português?,Varsóvia,2.33333,4.37319,1.0,0.750,0.0,1.0,1.0,0.000
Qual cidade é referenciada no texto?,Varsóvia,1.71429,3.79304,1.0,0.500,0.0,1.0,1.0,0.000
Qual é o nome da capital do país mencionado?,Varsóvia,2.7,4.61384,1.0,0.800,0.0,1.0,1.0,0.000
Como a cidade é denominada no contexto?,Varsóvia,1.875,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Qual é o nome da cidade em português?,Varsóvia,2.33333,4.37319,1.0,0.750,0.0,1.0,1.0,0.000
Qual cidade é citada no texto?,Varsóvia,1.71429,3.79304,1.0,0.500,0.0,1.0,1.0,0.000
Como se chama a capital do país no contexto?,Varsóvia,2.3,4.61384,1.0,1.000,0.0,1.0,1.0,0.000
