Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
10. Imunidade inata é rápida e não específica, adaptativa é lenta e específica.,0.75,4.37319,1.0,0.286,1.5,3.43523,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é a função principal do sistema imunitário?,Defender o organismo contra agentes patogénicos e substâncias estranhas.,1.88889,4.37319,1.0,0.600,1.8,4.61384,1.0,0.167
Onde ocorre a maturação das células T?,No timo.,2.0,4.10211,1.0,0.000,1.0,1.85566,1.0,0.000
Qual é a função do baço no sistema imunitário?,Filtrar o sangue e eliminar células danificadas e patógenos.,2.7,4.61384,1.0,0.400,2.0,4.75438,0.88889,0.333
Quais células são responsáveis pela produção de anticorpos?,Células B (linfócitos B).,1.77778,4.37319,1.0,0.400,2.42857,3.17866,0.75,0.000
Quais são os dois tipos principais de imunidade?,Imunidade inata e imunidade adaptativa.,1.77778,4.37319,1.0,0.250,1.5,3.59796,0.8,0.000
Qual é a função dos macrófagos no sistema imunitário?,Engolir e digerir patógenos e resíduos celulares.,2.7,4.61384,1.0,0.400,1.75,4.25402,0.85714,0.200
Onde ocorre a maturação das células B?,Na medula óssea.,2.0,4.10211,1.0,0.000,1.25,2.50045,1.0,0.500
Qual é a função do timo no sistema imunitário?,Produzir e selecionar células T funcionais.,2.7,4.61384,1.0,0.400,1.71429,3.79304,1.0,0.000
Como o sistema imunitário reconhece substâncias estranhas?,Por meio de receptores específicos nas células imunológicas.,2.375,4.10211,1.0,0.200,2.11111,4.37319,1.0,0.000
Qual a diferença entre imunidade inata e adaptativa?,A imunidade inata é rápida e não específica,1.77778,4.37319,1.0,0.250,1.125,4.37319,1.0,0.333
