Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
ShipName,PowerType,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
VSS Vanderbilt,Steam engine,0.5,1.85566,1.0,0.000,0.5,1.85566,1.0,0.000
USS Wadena (SP-158),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS West Zula (ID-3501),Steam engine,2.5,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
USS Westfield (1861),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Wild Goose (SP-562),Steam engine,2.5,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
USS Wyoming (1859),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Venetia,Steam engine,0.5,1.85566,1.0,0.000,0.5,1.85566,1.0,0.000
USS Surf (SP-341),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Standard Arrow (ID-1532),Steam engine,2.5,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
USS Sonoma (1862),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Shenandoah (1862),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Seneca (SP-427),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Severn (1867),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Roamer (SP-1047),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Ripple (ID-2439),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Rhode Island (1860),Steam engine,2.5,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
USS Remlik (SP-157),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Preston (1865),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Piscataqua (AT-49),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Patchogue (YFB-1227),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Ranger (SP-237),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Rehoboth (SP-384),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS R.W. Wilmot (SP-604),Steam engine,1.25,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
USS Preston (1865),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Piscataqua (AT-49),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Patchogue (YFB-1227),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Ranger (SP-237),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Rehoboth (SP-384),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS R.W. Wilmot (SP-604),Steam engine,1.25,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
USS Piscataqua (AT-49),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Patchogue (YFB-1227),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Ranger (SP-237),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Rehoboth (SP-384),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS R.W. Wilmot (SP-604),Steam engine,1.25,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
USS Piscataqua (AT-49),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Patchogue (YFB-1227),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
USS Ranger (SP-237),Steam engine,2.0,2.50045,1.0,0.000,0.5,1.85566,1.0,0.000
