Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quem foram os Normandos?,População descendente de vikings e francos.,1.4,3.01273,1.0,0.000,1.85714,3.79304,1.0,0.250
Qual foi a origem dos Normandos?,Intercruzamento entre vikings e francos.,1.71429,3.79304,1.0,0.333,1.5,3.43523,1.0,0.000
Qual tratado estabeleceu a Normandia?,Tratado de Saint-Clair-sur-Epte.,1.66667,3.43523,1.0,0.000,1.25,2.50045,1.0,0.000
Quem foi o líder viking que se submeteu a Carlos III?,Rollo.,2.0,5.02467,1.0,0.167,0.5,1.0,1.0,0.000
Qual a língua adotada pelos Normandos?,Normando (dialetos franceses).,2.0,3.79304,1.0,0.333,2.0,2.50045,1.0,0.000
Qual evento marcou a conquista da Inglaterra pelos Normandos?,Batalha de Hastings (1066).,2.4,4.61384,1.0,0.333,2.0,3.01273,1.0,0.250
Quais territórios os Normandos conquistaram?,Inglaterra,1.66667,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Qual a importância cultural dos Normandos?,Arquitetura românica e inovações militares.,1.71429,3.79304,1.0,0.667,1.5,3.43523,1.0,0.000
Quais são os remanescentes da Normandia hoje?,Ilhas Canárias (Jersey e Guernsey).,2.375,4.10211,1.0,0.500,2.0,3.43523,1.0,0.000
Qual o impacto político dos Normandos na Europa?,Influência em leis,2.11111,4.37319,1.0,0.250,0.66667,2.50045,1.0,0.000
