Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
quem foi o fundador da Dinastia Yuan?,Kublai Khan,2.0,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
em que ano a Dinastia Yuan foi formalmente estabelecida?,1271,2.1,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
que título histórico é associado à Dinastia Yuan na História da Mongólia?,History of Mongolia,3.46154,5.20226,1.0,0.200,1.0,2.50045,1.0,0.000
qual era a capital da Dinastia Yuan?,Khanbaliq,2.0,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
quando a Dinastia Yuan foi dissolvida?,1368,1.85714,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
qual evento envolveu a Batalha de Xiangyang durante o período da Dinastia Yuan?,Mongol conquest of the Song dynasty,2.0,5.36491,1.0,0.375,2.5,3.79304,1.0,0.000
qual era uma moeda utilizada durante a Dinastia Yuan?,Banknote,2.0,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
em que ano ocorreu o início do evento Kublai's proclamation of the dynastic name 'Great Yuan'?,1271,3.19048,5.90165,1.0,0.308,0.0,1.0,1.0,0.000
quem é um dos imperadores notáveis além de Kublai Khan na Dinastia Yuan?,Temür Khan,2.28571,5.36491,1.0,0.000,0.5,1.85566,1.0,0.000
qual era a língua comum durante a Dinastia Yuan?,Chinese language,1.8,4.75438,0.88889,0.600,0.5,1.85566,1.0,0.000
