Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que Paul Baran desenvolveu no início dos anos 1960?,Paul Baran desenvolveu Packet switching,2.36364,4.82961,1.0,0.167,2.0,3.43523,1.0,0.000
Qual era o objetivo principal da pesquisa de Paul Baran sobre Packet switching?,fornecer um método eficiente e tolerante a falhas para telecommunication messages,1.92857,5.36491,1.0,0.625,1.18182,5.02467,1.0,0.429
Quem é creditado por introduzir o termo Packet switching?,Donald Davies,1.9,4.61384,1.0,0.333,0.5,1.85566,1.0,0.000
Onde Donald Davies trabalhou quando desenvolveu Packet switching?,National Physical Laboratory,2.11111,4.37319,1.0,0.000,1.0,2.50045,1.0,0.000
Qual foi o nome original do conceito de Paul Baran que mais tarde se tornou conhecido como Packet switching?,distributed adaptive message block switching,2.2,6.11885,1.0,0.667,2.0,3.43523,1.0,0.000
Quem financiou a pesquisa de Paul Baran sobre Packet switching?,United States Department of Defense,2.18182,4.82961,1.0,0.167,2.0,3.43523,1.0,0.000
Packet switching é baseado em qual tipo de estrutura de dados?,pacotes,2.0,5.1549,0.90909,0.286,0.0,1.0,1.0,0.000
Onde foi incorporada a ideia do Packet switching pela primeira vez nos EUA?,ARPANET,2.57143,5.36491,1.0,0.111,0.0,1.0,1.0,0.000
Qual modelo de comunicação contrasta com o Packet switching?,comutação de circuitos,1.8,4.61384,1.0,0.400,0.66667,2.50045,1.0,0.000
Quem são dois importantes pesquisadores associados ao desenvolvimento do Packet switching?,Paul Baran e Donald Davies,2.33333,5.02467,1.0,0.286,1.0,3.43523,1.0,0.000
