Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual foi o ano em que a crise do petróleo de 73 começou?,1973,2.5,5.36491,1.0,0.500,0.0,1.0,1.0,0.000
Quais países foram inicialmente alvo do embargo de petróleo?,Canadá,2.0,4.61384,1.0,0.333,0.0,1.0,1.0,0.000
Qual organização liderou o embargo de petróleo em 1973?,OAPEC (Organização dos Países Exportadores de Petróleo Árabes),1.8,4.61384,1.0,0.400,2.5,4.37319,1.0,0.125
Qual foi o impacto do embargo no preço do petróleo?,Aumento de quase 300%,3.09091,4.96484,0.9,0.400,0.8,3.43523,1.0,0.333
Qual foi a relação entre a crise do petróleo e a Guerra do Yom Kippur?,O embargo foi em resposta ao apoio a Israel,2.25,6.03262,0.8,0.500,1.55556,4.61384,1.0,0.400
Qual foi uma consequência da crise do petróleo?,Impacto na economia global,2.33333,4.37319,1.0,0.500,0.75,3.01273,1.0,0.333
Como o fim do embargo ocorreu?,Em março de 1974,2.14286,3.79304,1.0,0.333,0.75,3.01273,1.0,0.500
Qual foi o preço do petróleo no final do embargo?,Quase US$ 12 por barril,3.09091,4.96484,0.9,0.800,1.0,3.43523,1.0,0.000
Qual outro termo é usado para se referir à crise de 1973?,primeiro choque do petróleo,1.92308,5.20226,1.0,0.667,1.0,3.01273,1.0,1.000
Qual foi uma medida negociada para encerramento do embargo?,retirada das tropas israelenses da Península do Sinai,1.9,4.61384,1.0,0.400,3.5,4.37319,1.0,0.167
