Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual evento desencadeou a crise petrolífera de 1973?,O embargo petrolífero declarado pela OPAEP contra países que apoiavam Israel durante a Guerra do Yom Kippur.,1.88889,4.37319,1.0,0.400,2.44444,5.90165,1.0,0.462
Quais países foram inicialmente alvo do embargo petrolífero?,Canadá,2.22222,4.37319,1.0,0.167,0.0,1.0,1.0,0.000
Qual foi o aumento no preço do petróleo durante o embargo?,O preço subiu de US$ 3 por barril para cerca de US$ 12 no mundo inteiro.,2.75,5.1549,0.90909,0.600,2.63158,6.12437,0.88235,0.300
Quando o embargo petrolífero foi encerrado?,Em março de 1974.,1.85714,3.79304,1.0,0.000,1.4,3.01273,1.0,0.500
Como a crise petrolífera de 1973 é conhecida?,Como o primeiro choque do petróleo.,2.22222,4.37319,1.0,0.200,1.71429,3.79304,1.0,1.000
Qual foi o impacto da crise no preço do petróleo nos Estados Unidos?,Os preços nos EUA foram ainda mais altos que o aumento global.,4.35714,5.36491,1.0,0.429,2.15385,5.20226,1.0,0.375
Qual conflito está diretamente relacionado à crise petrolífera de 1973?,A Guerra do Yom Kippur.,2.54545,4.82961,1.0,0.429,2.0,3.43523,1.0,0.250
Quais foram os efeitos da crise petrolífera de 1973?,Efeitos de curto e longo prazo na política e economia global.,2.3,4.61384,1.0,0.200,2.25,5.1549,0.90909,0.714
Qual foi a crise petrolífera que ocorreu após a de 1973?,A crise do petróleo de 1979,1.83333,5.1549,0.90909,0.200,1.0,3.79304,1.0,0.667
Quais países foram incluídos no embargo petrolífero após a sua implementação inicial?,Portugal,2.38462,5.20226,1.0,0.143,0.0,1.0,1.0,0.000
