Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Harvard University é situada em qual cidade dos Estados Unidos?,Cambridge,2.09091,4.82961,1.0,0.143,0.0,1.0,1.0,0.000
Qual foi o ano de fundação da Harvard University?,1636,2.0,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
Quem foi homenageado com o nome da universidade após ser seu primeiro benfeitor?,John Harvard,2.21429,5.36491,1.0,0.714,0.5,1.85566,1.0,0.000
Em que século a universidade começou a se tornar mais secularizada?,XVIII,2.08333,5.1549,0.90909,0.667,0.0,1.0,1.0,0.000
Quem transformou a Harvard em uma moderna universidade de pesquisa após a Guerra Civil Americana?,Charles William Eliot,1.875,5.76639,0.93333,0.250,1.0,2.50045,1.0,0.000
Qual foi o ano da fusão do Radcliffe College com a Universidade de Harvard?,1977,2.93333,5.51466,1.0,0.250,0.0,1.0,1.0,0.000
Quantas unidades acadêmicas diferentes compõem a atual organização da Harvard University?,onze,2.58333,5.02467,1.0,0.250,0.0,1.0,1.0,1.000
Quem é a primeira mulher reitora da Universidade de Harvard?,Drew Gilpin Faust,2.18182,4.82961,1.0,0.286,1.0,2.50045,1.0,0.000
Qual é a situação geográfica do campus principal da Universidade de Harvard em relação à cidade de Boston?,aproximadamente 4,2.31579,6.11685,0.94444,0.400,0.5,1.85566,1.0,0.000
Quantos bilhões de dólares era o orçamento da Universidade de Harvard em setembro de 2012?,30,2.125,5.89204,0.86667,0.444,0.0,1.0,1.0,0.000
