Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
packet-switching,A comutação de pacotes é um paradigma de rede de computadores onde os pacotes são encaminhados individualmente entre os nós.,0.0,1.0,1.0,0.000,3.33333,6.65876,0.8,0.200
qual_a_vantagem_da_comutacao_de_pacotes,A vantagem da comutação de pacotes inclui a otimização do uso da largura de banda,0.0,1.0,1.0,0.000,2.0,6.03262,0.8,0.500
exemplo_protocolo_sem_ligacao,O exemplo de protocolo sem ligação é o endereço IP.,0.0,1.0,1.0,0.000,2.18182,4.96484,0.9,0.500
quem_introduziu_o_conceito_de_packet_switching,Donald Davies introduziu o conceito de packet switching.,0.0,1.0,1.0,0.000,1.77778,4.37319,1.0,0.167
qual_tipo_de_comutacao_oferece_garantia_de_entrega_ordenada,A comutação por ligação (circuito virtual) oferece garantia de entrega dos pacotes de forma ordenada.,0.0,1.0,1.0,0.000,2.38889,5.76639,0.93333,0.300
qual_e Uma desvantagem_da_comutacao_de_circuitos,Uma desvantagem da comutação de circuitos é que ela reserva recursos exclusivamente para a conexão,0.66667,2.50045,1.0,0.000,1.4,5.65316,1.0,0.375
qual_tecnica_e_utilizada_na_comutacao_de_pacotes,Técnicas de multiplexagem temporal estatística são utilizadas na comutação de pacotes.,0.0,1.0,1.0,0.000,2.16667,5.1549,0.90909,0.250
exemplo_protocolo_ligacao,O exemplo de protocolo de ligação é o ATM (comutação de células).,0.0,1.0,1.0,0.000,2.2,5.63648,0.75,0.286
qual_e_a_abreviacao_para_packet_switching,A abreviação para packet switching é PS.,0.0,1.0,1.0,0.000,2.125,4.10211,1.0,0.000
quem_estava_associado_atecnologia_ATM,W. David Sincoskie estava associado à tecnologia ATM.,0.0,1.0,1.0,0.000,2.33333,4.37319,1.0,0.143
