Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Onde estava em grande parte a população huguenote da França?,as partes sul e central da França,2.36364,4.82961,1.0,0.429,1.28571,4.10211,1.0,0.500
Qual foi a proporção de huguenotes na França no auge?,cerca de 10% da população,2.27273,4.82961,1.0,0.200,1.16667,3.79304,1.0,0.500
Quando foram travadas as guerras religiosas?,de 1562 a 1598,1.57143,3.79304,1.0,0.000,0.75,3.01273,1.0,0.000
Que tratado acabou com as Guerras da Religião?,o Edicto de Nantes,1.88889,4.37319,1.0,0.000,0.75,3.01273,1.0,0.333
O que esse contrato fez?,concedeu aos huguenotes autonomia religiosa,1.66667,3.43523,1.0,0.500,2.0,3.43523,1.0,0.000
O termo huguenote foi originalmente concebido para conferir?,escárnio,1.88889,4.37319,1.0,0.333,0.0,1.0,1.0,0.000
O termo pode estar relacionado a qual político da Suíça?,Besançon Hugues,2.0,4.82961,1.0,0.500,0.5,1.85566,1.0,0.000
Que cidade suíça era o centro do movimento calvinista?,Genebra,2.3,4.61384,1.0,0.571,0.0,1.0,1.0,0.000
Qual foi a conspiração contra a Casa da Guise?,Conspiração de Amboise,1.8,4.75438,0.88889,0.000,0.66667,2.50045,1.0,0.000
Quando ocorreu essa conspiração?,em 1560,1.4,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
