Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual era a capital da Dinastia Yuan?,Shangdu,2.0,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
Quais eram as línguas comuns durante a dinastia Yuan?,Chinês,2.1,4.61384,1.0,0.000,0.0,1.0,1.0,0.000
Qual foi o evento que marcou o fim da Dinastia Yuan?,Qiankun - Queda de Khanbaliq,2.0,5.1549,0.90909,0.333,1.0,3.43523,1.0,0.200
Como era chamada oficialmente a Dinastia Yuan em mongol?,Daai6 Yun4,1.9,4.61384,1.0,0.333,0.5,1.85566,1.0,0.000
Quem liderou a dinastia Yuan após Kublai Khan?,Ögedei Khan,2.0,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
Qual foi o evento significativo que ocorreu em 1268 durante a dinastia Yuan?,Entronização do Imperador Gêngis,2.0,5.36491,1.0,0.143,1.5,3.01273,1.0,0.000
Quais religiões eram praticadas na Dinastia Yuan?,Budismo,2.125,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual era a moeda predominante durante a dinastia Yuan?,Predominantemente Notas de Papel,2.1,4.75438,0.88889,0.400,0.75,3.01273,1.0,0.250
Quais foram os estados que precederam a dinastia Yuan?,Dinastia Goryeo,1.7,4.61384,1.0,0.000,0.5,1.85566,1.0,0.000
Qual foi o evento significativo que ocorreu em 1279 durante a dinastia Yuan?,Conquista de Song do Sul,2.0,5.36491,1.0,0.143,1.0,3.43523,1.0,0.400
Qual era a área estatística da dinastia Yuan?,11000000 km²,1.88889,4.37319,1.0,0.400,1.0,1.85566,1.0,0.000
Quais foram as principais religiões praticadas na Dinastia Yuan?,Budismo,2.3,4.61384,1.0,0.000,0.0,1.0,1.0,0.000
