Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual tipo de medida é frequentemente usado para medir a desigualdade econômica?, Coeficiente de Gini,2.15385,5.20226,1.0,0.500,0.66667,2.50045,1.0,0.000
O que representa o índice de Desenvolvimento Humano Ajustado pela Desigualdade?, Índice composto estatístico que leva em conta a desigualdade.,2.33333,5.1549,0.90909,0.167,2.4,4.61384,1.0,0.333
Quais são dois conceitos importantes relacionados à igualdade econômica?, Equidade,2.1,4.61384,1.0,0.333,0.0,1.0,1.0,0.000
Qual é o impacto da globalização na desigualdade econômica?, A globalização reduziu a desigualdade entre países,2.7,4.61384,1.0,0.000,1.0,4.25402,0.85714,0.000
Quais são dois tipos de medidas econômicas focadas em diferentes aspectos da riqueza?, Riqueza e renda,2.21429,5.36491,1.0,0.286,0.66667,2.50045,1.0,0.500
Branko Milanović atua em qual área? Econômica, Inequalidade,1.07143,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
O que representa a Curva de Kuznets?, Representa a relação entre o desenvolvimento econômico e a desigualdade.,1.625,4.10211,1.0,0.250,1.72727,4.96484,0.9,0.600
Qual é o impacto da desigualdade econômica no crescimento?, A pesquisa sugeriu que,2.7,4.61384,1.0,0.200,1.0,3.01273,1.0,0.500
Quais são duas figuras representativas frequentemente usadas para ilustrar a desigualdade econômica?, Bar chart (Estratificação Econômica) e Curva de Kuznets,2.30769,5.20226,1.0,0.125,2.4,4.37319,1.0,0.143
O que é uma das principais causas dos movimentos Occupy? Desigualdade Econômica, Sim,1.38636,5.20226,1.0,0.000,0.0,1.0,1.0,0.000
