Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a segunda cidade mais populosa da Austrália?,Melbourne,2.3,4.61384,1.0,0.333,0.0,1.0,1.0,0.000
Vitória faz fronteira com qual estreito ao sul?,Estreito de Bass,1.66667,4.37319,1.0,0.800,0.66667,2.50045,1.0,0.333
Em que ano Melbourne deixou de ser a capital federal da Austrália?,1927,2.15385,5.20226,1.0,0.857,0.0,1.0,1.0,0.000
Qual o nome do estádio considerado o lar espiritual do críquete australiano?,Melbourne Cricket Ground,2.84615,5.47097,0.83333,0.714,1.0,2.50045,1.0,0.000
Qual a principal atividade econômica do estado de Vitória?,Serviços (incluindo serviços financeiros,2.3,4.61384,1.0,0.600,1.0,3.17866,0.75,0.000
Qual o nome do primeiro assentamento europeu na área que hoje é o estado de Vitória?,Baía de Sullivan,1.94118,5.89142,0.9375,0.667,0.66667,2.50045,1.0,0.000
Qual o nome do primeiro-ministro do estado de Vitória desde 2014?,Daniel Andrews,2.91667,5.1549,0.90909,0.400,0.5,1.85566,1.0,0.000
Quantas cadeiras Vitória possui na Câmara dos Representantes da Austrália?,38,2.54545,4.82961,1.0,0.000,0.0,1.0,1.0,0.000
Qual evento do Grand Slam de tênis é realizado anualmente no Melbourne Park?,Australian Open,3.07143,5.36491,1.0,0.222,0.5,1.85566,1.0,0.000
Qual a universidade mais antiga do estado de Vitória?,Universidade de Melbourne,2.1,4.61384,1.0,0.600,0.66667,2.50045,1.0,0.333
