Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a capital do estado de Vitória?,Melbourne,2.11111,4.37319,1.0,0.750,0.0,1.0,1.0,0.000
Qual é o segundo estado mais populoso da Austrália?,Nova Gales do Sul,2.3,4.61384,1.0,0.667,1.5,3.01273,1.0,0.250
Em que ano a colônia de Vitória alcançou o autogoverno?,1855,2.18182,4.82961,1.0,0.400,0.0,1.0,1.0,0.000
Qual período foi marcado pela Corrida do Ouro em Vitória?,décadas de 1850 e 1860,2.54545,4.82961,1.0,0.375,1.2,3.43523,1.0,0.000
Quantos assentos o estado de Vitória possui na Câmara dos Representantes da Austrália?,38,2.57143,5.36491,1.0,0.111,0.0,1.0,1.0,0.000
Quem é o atual primeiro-ministro do estado de Vitória?,Daniel Andrews,2.1,4.61384,1.0,0.400,0.5,1.85566,1.0,0.000
Quantos distritos o estado de Vitória possui?,79,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Qual é a classificação do PIB do estado de Vitória na Austrália?,segundo maior,2.53846,5.32781,0.91667,0.286,0.5,1.85566,1.0,1.000
Qual cidade é considerada o centro cultural de Vitória?,Melbourne,1.9,4.61384,1.0,0.571,0.0,1.0,1.0,0.000
Qual é a densidade populacional do estado de Vitória?,28,2.3,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
