Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quais são os nomes comuns para Ctenophora?,carambolas-do-mar ou águas-vivas-de-pente,1.75,4.10211,1.0,0.250,0.66667,2.50045,1.0,0.000
Qual é a classificação taxonômica de Ctenophora?,Filho,1.75,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Qual é o tamanho máximo dos adultos de Ctenophora?,1,2.5,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Como os Ctenophora se locomovem?,Utilizam pentes formados por grupos de cílios,1.5,3.43523,1.0,0.000,1.0,4.10211,1.0,0.000
Desde quando Ctenophora está presente no registro fóssil?,desde o Cambriano,1.77778,4.37319,1.0,0.800,0.66667,2.50045,1.0,0.000
Quem descreveu Ctenophora?,Eschscholtz,1.25,2.50045,1.0,0.000,0.0,1.0,1.0,0.000
Qual é o habitat principal de Ctenophora?,águas oceânicas e estuarinas,1.75,4.10211,1.0,0.250,1.0,3.01273,1.0,0.000
Quais são as subdivisões de Ctenophora?,*Tentaculata,1.57143,3.79304,1.0,0.333,0.5,1.85566,1.0,0.000
Qual é a característica distintiva dos Ctenophora?,presença de pentes formados por grupos de cílios,2.0,4.10211,1.0,0.250,1.125,4.51932,0.875,0.200
Qual é o nome científico de Ctenophora?,Ctenophora,1.75,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
