Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. Origin from Skåne: Em virum hodiernam Normanam perturbationem originitur?,Vikingr.,1.43182,4.82961,1.0,0.000,0.5,1.0,1.0,0.000
2. Category classification: Qua category nominatur Norman?,Nordmen.,1.4375,4.25402,0.85714,0.000,0.5,1.0,1.0,0.000
3. Church with Norman style: Qual library in Llansantffraed temo arquitetura Norman?,St Bride's.,1.90385,5.32781,0.91667,0.100,1.0,2.50045,1.0,0.333
4. Conquest year: Dum annum Normanas dominavam Dominiam Gallico-Romam et Germanam?,1256.,1.625,5.02467,1.0,0.000,0.5,1.0,1.0,0.000
5. Siege of Mahdia battle: Qua bataeque Normanas occidit civitatem Mahdii?,Siege of Mahdia (1159–1160).,1.79167,5.02467,1.0,0.000,4.0,3.01273,1.0,0.000
6. Language used by Normans: Idioma quod usant Normanni,Latin.,1.41667,4.61384,1.0,0.000,0.5,1.0,1.0,0.000
7. Norman template on Wikipedia: Qua {{ }} template normanni adhibetur?,Template:Infobox ethnic group.,2.10714,5.77882,0.76923,0.000,1.66667,3.01273,1.0,0.000
8. Religious change in Europe: Norbiius etiam creduitis?,Christianitate.,1.47222,4.37319,1.0,0.000,0.5,1.0,1.0,0.000
9. Use of Latin by Normans: Normanni quae lingua{{ }} adhibuerunt,Idomum.,2.0,5.48607,0.92308,0.000,0.5,1.0,1.0,0.000
10. Relationship with Norse people: Qua relationem habent Norman et Norse?,Idem.,1.79167,5.1549,0.90909,0.000,0.5,1.0,1.0,0.000
Qua relationem habent Norman et Norse?,Idem.pergunta,2.42857,3.79304,1.0,0.000,1.0,1.0,1.0,0.000
