Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Que Native allies supported the French,Wabanaki Confederacy,2.5,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Onde ocorreu a batalha de Jumonville Glen,Virgínia,0.85714,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
Quem comandou os milicianos virginianos,George Washington,0.8,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Qual foi o desempenho dos britânicos no fronteira inicial,Failed due to poor management,1.0,4.61384,1.0,0.600,2.0,3.43523,1.0,0.000
Que evento causou a expulsão dos Acadianos,Expulsão de Acadianos (1755-64),1.14286,4.10211,1.0,0.250,1.33333,3.01273,1.0,0.250
O que aconteceu com Fort Beauséjour em 1755,Captura do Fort Beauséjour,1.375,4.37319,1.0,0.000,1.5,3.01273,1.0,0.250
Quem foi o comandante britânico na Batalha da Monongahela,Braddock,1.33333,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Por que os britânicos tiveram dificuldades no Ohio Country,Pobre gestão e aliados nativos,1.44444,4.61384,1.0,0.000,1.0,3.43523,1.0,0.000
Qual consequência resultou da vitória no Ohio Country,Captura de terras e fortalezas,1.375,4.37319,1.0,0.200,1.2,3.43523,1.0,0.000
Qual cidade foi capturada no Canadá durante a guerra,Quebec,1.33333,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
