Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a função principal do sistema imunitário?,Detectar e neutralizar agentes patogénicos,1.88889,4.37319,1.0,0.600,1.0,3.43523,1.0,0.000
Quem foi considerado o pai da imunologia?,Ilya Ilyich Mechnikov.,2.125,4.10211,1.0,0.250,1.25,2.50045,1.0,0.000
Que tipo de célula participa ativamente na resposta imune?,Células B e T.,2.3,4.61384,1.0,0.500,1.4,3.01273,1.0,0.000
Qual é um exemplo de mecanismo de defesa do sistema imunitário?,Fagocitose.,2.0,5.1549,0.90909,0.500,0.5,1.0,1.0,0.000
Que doença ocorre quando o sistema imunitário ataca o próprio corpo?,Doença autoimune.,2.5,5.1549,0.90909,0.500,1.0,1.85566,1.0,0.000
Quem descobriu a vacinação?,Louis Pasteur,1.4,3.01273,1.0,0.500,0.5,1.85566,1.0,0.000
Qual é uma célula do sangue envolvida na defensiva contra parasitas?,Neutrófilos.,3.0,5.02467,1.0,0.333,0.5,1.0,1.0,0.000
Que processo permite que o organismo reconheça e combata novos agentes patogénicos após uma infecção?,Memória imunológica.,2.25,5.76639,0.93333,0.333,1.0,1.85566,1.0,0.000
Quem descobriu as células dendríticas no sistema imunitário?,César Milstein.,2.11111,4.37319,1.0,0.200,1.0,1.85566,1.0,0.000
Qual é um exemplo de resposta imune primária?,Produção de anticorpos pelas células B após a exposição a um antígeno.,1.66667,4.37319,1.0,0.400,2.38462,5.32781,0.91667,0.167
