Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Yuan dynasty é do tipo Country,Country,1.0,3.79304,1.0,0.200,0.0,1.0,1.0,0.000
Yuan dynasty ocorreu antes de Western Xia,True,1.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Xiyuan Temple foi estabelecido em Yuan dynasty,Xiyuan Temple,1.0,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Nasr al-Din (Yunnan) morreu em Yuan dynasty,True,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Kublai Khan pertence à dinastia Yuan dynasty,True,1.42857,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Manggala pertence à dinastia Yuan dynasty,True,1.33333,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Princess Bokguk nasceu em Yuan dynasty,True,1.0,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Empress Quan (Song dynasty) morreu em Yuan dynasty,True,2.4,4.51932,0.875,0.000,0.0,1.0,1.0,0.000
Yuan dynasty ocorre antes de Jin dynasty (1115–1234),True,2.33333,4.51932,0.875,0.000,0.0,1.0,1.0,0.000
Mongol invasions of Sakhalin teve como combatentes Yuan dynasty,True,1.77778,4.61384,1.0,0.000,0.0,1.0,1.0,0.000
