Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
qual é a principal função da farmácia,descobrir e preparar medicamentos de forma segura,1.0,4.10211,1.0,0.750,0.85714,4.10211,1.0,0.600
o que liga as ciências de saúde às ciências farmacêuticas e naturais,a farmácia como ciência interdisciplinar,1.41667,5.32781,0.91667,0.333,1.0,3.43523,1.0,0.667
como tem evoluído a prática profissional na farmácia,mais clinicamente orientada,1.0,4.37319,1.0,0.800,1.0,2.50045,1.0,0.333
quais são os dois tipos principais de farmácia baseados no ambiente,comunitária ou institucional,1.27273,5.02467,1.0,0.500,0.66667,2.50045,1.0,0.000
qual é um exemplo de atendimento direto ao paciente nas farmácias,farmácia comunitária,1.81818,5.02467,1.0,0.833,0.5,1.85566,1.0,0.500
o que inclui a prática moderna da farmácia além da preparação de medicamentos,serviços clínicos e revisão de segurança dos medicamentos,1.46154,5.48607,0.92308,0.500,1.125,4.37319,1.0,0.400
quem são os principais profissionais responsáveis pela otimização do uso de medicamentos,farmacêuticos,1.58333,5.20226,1.0,0.286,0.0,1.0,1.0,0.000
como é chamado o local onde se pratica a farmácia nos Estados Unidos,pharmacy,1.0,5.36491,1.0,0.429,0.0,1.0,1.0,0.000
o que vendem comumente as drogarias no Canadá e Estados Unidos?,medicamentos e itens diversos como cosméticos e suprimentos de escritório,2.41667,5.02467,1.0,0.000,1.1,4.96484,0.9,0.167
qual área científica pode ser considerada precursora da química moderna,a apotecária,1.7,4.82961,1.0,0.500,0.5,1.85566,1.0,0.000
