Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual a função do IPCC?,avançar o conhecimento científico sobre mudanças climáticas causadas por atividades humanas,1.66667,3.43523,1.0,0.500,1.72727,5.02467,1.0,0.375
Quais organizações da ONU criaram o IPCC?,Organização Meteorológica Mundial (OMM) e Programa das Nações Unidas para o Meio Ambiente (PNUMA),2.375,4.10211,1.0,0.000,2.16667,5.51466,1.0,0.385
Com quem o IPCC trabalha?,com governos,1.66667,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Qual é o papel do IPCC nas mudanças climáticas?,informar os governos sobre o estado atual de conhecimento sobre as mudanças climáticas,2.7,4.61384,1.0,0.200,0.92308,5.48607,0.92308,0.571
Quantos anos dura um ciclo no IPCC?,geralmente 6 a 7 anos,1.875,4.10211,1.0,0.250,0.8,3.43523,1.0,0.333
Quem seleciona os experts para preparar relatórios do IPCC?,o Bureau eleito pelos membros do IPCC,2.2,4.61384,1.0,0.200,1.42857,4.10211,1.0,0.250
O que o IPCC não faz?,realizar pesquisas originais,1.71429,3.95066,0.83333,0.667,0.66667,2.50045,1.0,0.333
Qual a principal contribuição do IPCC para as negociações climáticas da ONU?,fornecer relatórios baseados em ciência que servem de referências para os países durante as discussões no âmbito da Convenção-Quadro das Nações Unidas sobre Mudança do Clima (UNFCCC),2.46154,5.20226,1.0,0.167,2.2069,6.77564,1.0,0.222
Quando o IPCC recebeu o Prêmio Nobel da Paz?,em 2007,2.1,4.75438,0.88889,0.000,0.5,1.85566,1.0,0.000
O que é o Sixth Assessment Report?,a última avaliação abrangente das evidências científicas sobre as mudanças climáticas realizada pelo IPCC,2.125,4.25402,0.85714,0.000,2.35714,5.51466,1.0,0.111
