Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é civil disobedience?,Recusa ativa de cidadãos em obedecer a leis governamentais,2.0,3.43523,1.0,0.333,1.33333,4.61384,1.0,0.167
Que condição uma ação precisa ter para ser considerada civil?,Precisa ser não violenta,2.0,4.82961,1.0,0.857,0.75,3.01273,1.0,1.000
Quem popularizou o termo civil disobedience nos EUA?,Henry David Thoreau,2.11111,4.37319,1.0,0.400,1.0,2.50045,1.0,0.000
Qual ensaio de Henry David Thoreau popularizou o conceito?,Resistance to Civil Government,2.6,4.61384,1.0,0.333,1.5,3.01273,1.0,0.000
Quem foi inspirado por Thoreau no movimento sufragista dos EUA?,Susan B. Anthony,2.36364,4.82961,1.0,0.167,1.0,2.50045,1.0,0.000
Quem liderou a Revolução Egípcia de 1919 inspirado por Thoreau?,Saad Zaghloul,2.27273,4.82961,1.0,0.000,0.5,1.85566,1.0,0.000
Quem liderou a independência da Índia inspirado por Thoreau?,Mahatma Gandhi,2.3,4.61384,1.0,0.200,0.5,1.85566,1.0,0.000
Quando Mahatma Gandhi usou a desobediência civil?,Na luta pela independência da Índia,1.75,4.10211,1.0,0.200,2.5,3.79304,1.0,0.667
Quem liderou a desobediência civil nos movimentos dos direitos civis?,Martin Luther King Jr.,2.18182,4.82961,1.0,0.167,2.0,3.01273,1.0,0.000
Como King viu a desobediência civil em relação às leis?,Como respeito pela lei (expressão mais elevada),1.90909,4.82961,1.0,0.200,2.55556,4.10211,1.0,0.800
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
O que é civil disobedience?,Recusa ativa de cidadãos em obedecer a leis governamentais,2.0,3.43523,1.0,0.333,1.33333,4.61384,1.0,0.167
Que condição uma ação precisa ter para ser considerada civil?,Precisa ser não violenta,2.0,4.82961,1.0,0.857,0.75,3.01273,1.0,1.000
Quem popularizou o termo civil disobedience nos EUA?,Henry David Thoreau,2.11111,4.37319,1.0,0.400,1.0,2.50045,1.0,0.000
Qual ensaio de Henry David Thoreau popularizou o conceito?,Resistance to Civil Government,2.6,4.61384,1.0,0.333,1.5,3.01273,1.0,0.000
Quem foi inspirado por Thoreau no movimento sufragista dos EUA?,Susan B. Anthony,2.36364,4.82961,1.0,0.167,1.0,2.50045,1.0,0.000
Quem liderou a Revolução Egípcia de 1919 inspirado por Thoreau?,Saad Zaghloul,2.27273,4.82961,1.0,0.000,0.5,1.85566,1.0,0.000
Quem liderou a independência da Índia inspirado por Thoreau?,Mahatma Gandhi,2.3,4.61384,1.0,0.200,0.5,1.85566,1.0,0.000
Quando Mahatma Gandhi usou a desobediência civil?,Na luta pela independência da Índia,1.75,4.10211,1.0,0.200,2.5,3.79304,1.0,0.667
Quem liderou a desobediência civil nos movimentos dos direitos civis?,Martin Luther King Jr.,2.18182,4.82961,1.0,0.167,2.0,3.01273,1.0,0.000
Como King viu a desobediência civil em relação às leis?,Como respeito pela lei (expressão mais elevada),1.90909,4.82961,1.0,0.200,2.55556,4.10211,1.0,0.800
