Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Vou gerar 10 pares pergunta,resposta no formato CSV com base no conteúdo sobre o elemento oxigênio. Vou analisar o contexto,1.4,3.43523,1.0,0.500,1.56731,6.01226,0.875,0.700
2. Qual é o número atômico do oxigênio?,8.,1.25,4.37319,1.0,0.600,0.5,1.0,1.0,0.000
3. A que grupo na tabela periódica pertence o oxigênio?,calcogênios.,1.25,4.82961,1.0,0.500,0.5,1.0,1.0,0.000
4. Quantos átomos formam a molécula de dióxido?,dois.,1.125,4.37319,1.0,0.200,0.5,1.0,1.0,1.000
5. Qual é a proporção do oxigênio na atmosfera terrestre?,20,1.6,4.82961,1.0,0.667,0.0,1.0,1.0,0.000
6. Qual é a função do ozônio na atmosfera?,proteger da radiação UVB.,1.41667,4.61384,1.0,0.400,1.6,3.01273,1.0,0.667
7. Quem deu o nome oxigênio ao elemento?,Antoine Lavoisier.,1.25,4.37319,1.0,0.600,1.0,1.85566,1.0,0.000
8. Como é chamada a molécula de oxigênio com dois átomos?,dióxido.,1.11364,5.02467,1.0,0.429,0.5,1.0,1.0,0.000
9. O que é o principal responsável pela renovação do oxigênio na atmosfera?,fotossíntese.,1.55769,5.48607,0.92308,0.571,0.5,1.0,1.0,1.000
10. Qual é o elemento mais abundante na crosta terrestre?,oxigênio.,1.4,4.82961,1.0,0.571,0.5,1.0,1.0,1.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é o número atômico do oxigênio?,8.,2.0,4.10211,1.0,0.750,0.5,1.0,1.0,0.000
A que grupo na tabela periódica pertence o oxigênio?,calcogênio.,2.0,4.61384,1.0,0.600,0.5,1.0,1.0,0.000
Quantos átomos formam a molécula de dióxido?,dois.,1.75,4.10211,1.0,0.250,0.5,1.0,1.0,1.000
Qual é a proporção do oxigênio na atmosfera terrestre?,20,2.7,4.61384,1.0,0.800,0.0,1.0,1.0,0.000
Qual é a função do ozônio na atmosfera?,absorver radiação UVB.,2.33333,4.37319,1.0,0.500,1.25,2.50045,1.0,0.333
Quem deu o nome oxigênio ao elemento?,Antoine Lavoisier.,2.0,4.10211,1.0,0.750,1.0,1.85566,1.0,0.000
Como é chamada a molécula de oxigênio com dois átomos?,diatômico.,1.72727,4.82961,1.0,0.500,0.5,1.0,1.0,0.000
O que é o principal responsável pela renovação do oxigênio na atmosfera?,fotossíntese.,2.61538,5.32781,0.91667,0.667,0.5,1.0,1.0,1.000
Qual é o elemento mais abundante na crosta terrestre?,oxigênio.,2.3,4.61384,1.0,0.667,0.5,1.0,1.0,1.000
