Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
A guerra Francesa e Indiana fazia parte de qual conflito maior?,Guerra dos Sete Anos,2.41667,5.02467,1.0,0.571,1.5,3.01273,1.0,0.000
Quais as potências coloniais rivais na América do Norte durante a guerra?,França e Inglaterra,3.53846,5.20226,1.0,0.286,0.66667,2.50045,1.0,0.000
Qual foi a população aproximada das colônias francesas no início da guerra?,60.000 habitantes,2.53846,5.20226,1.0,0.429,0.5,1.85566,1.0,0.000
O que os franceses contavam para compensar sua menor população?,Aliados nativos americanos,1.81818,4.82961,1.0,0.800,1.0,2.50045,1.0,0.000
Quando ocorreu a Batalha de Jumonville Glen?,Maio de 1754,1.625,4.10211,1.0,0.200,0.66667,2.50045,1.0,0.000
Quem comandou os milicianos da Virgínia nessa batalha?,George Washington,2.33333,4.37319,1.0,0.250,0.5,1.85566,1.0,0.000
Qual fortaleza francesa foi transformada em Pittsburgh?,Fort Duquesne,1.875,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
O que aconteceu com as tentativas de ataque britânicos em 1755?,Falharam,1.83333,5.02467,1.0,0.200,0.0,1.0,1.0,0.000
Quem foi expulso da Nova Scotia após o início da guerra?,Os Acadianos,2.25,5.1549,0.90909,0.500,0.5,1.85566,1.0,0.000
Em qual ano os britânicos capturaram Quebec?,1759,1.875,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
