Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quantos membros compõem o Parlamento Escocês?,129,1.71429,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Onde está localizado o Parlamento Escocês?,Edimburgo,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual é o tipo de legislação do Parlamento Escocês?,WikicatUnicameralLegislatures,2.0,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Qual foi a data da última eleição para o Parlamento Escocês?,2021-05-06,1.83333,5.02467,1.0,0.333,0.0,1.0,1.0,0.000
Qual é o cargo que responde ao Parlamento Escocês?,First Minister of Scotland,1.8,4.61384,1.0,0.200,1.5,3.01273,1.0,0.000
Qual é o sistema eleitoral utilizado no Parlamento Escocês?,Sistema de representação proporcional mista,2.4,4.61384,1.0,0.333,1.0,3.43523,1.0,0.250
Quando foi estabelecido o Parlamento Escocês?,1999,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual foi a data da fusão da Escócia com o Reino da Inglaterra?,1707,2.71429,5.62279,0.84615,0.143,0.0,1.0,1.0,0.000
Quais são algumas das comissões do Parlamento Escocês?,Transport in the United Kingdom,2.33333,4.37319,1.0,0.250,2.0,3.43523,1.0,0.000
Quais são algumas das partidas associadas ao Parlamento Escocês?,Scottish National Party,2.7,4.61384,1.0,0.200,1.0,2.50045,1.0,0.000
