Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é o Islã político?,O Islã político refere-se à interação entre a religião islâmica e os assuntos públicos,1.57143,3.95066,0.83333,0.333,1.5,5.51466,1.0,0.250
Qual é a principal fonte de lei no Islã?,A principal fonte de lei no Islã é o Corão (Al-Qur'an).,1.8,4.61384,1.0,0.600,3.75,5.20226,1.0,0.375
Quando foi fundada a primeira república islâmica?,A primeira república islâmica foi a República Islâmica do Afeganistão,1.625,4.10211,1.0,0.200,1.5,5.31335,0.7,0.250
Qual é o papel da Sharia na sociedade islamizada?,A Sharia desempenha um papel central na sociedade islamizada,2.7,4.61384,1.0,0.400,1.22222,4.61384,1.0,0.500
Qual foi o primeiro país a adotar o Islã como religião oficial?,O primeiro país a adotar o Islã como religião oficial foi o Sudão,2.0,5.32781,0.91667,0.857,1.38462,5.62279,0.84615,0.750
Quais são os dois ramos principais da Sharia?,Os dois ramos principais da Sharia são Fiqh (jurisprudência) e Urf (consuetudinário).,1.66667,4.37319,1.0,0.250,2.64706,5.20226,1.0,0.125
O que é o Hukum Islam?,O Hukum Islam refere-se à legislação islâmica,1.57143,3.95066,0.83333,0.000,1.14286,4.10211,1.0,0.200
Qual é a diferença entre Fiqh e Urf na Sharia?,Fiqh se refere às regras jurídicas derivadas do Corão e da Sunna,2.09091,4.82961,1.0,0.167,2.25,5.20226,1.0,0.000
Qual é a importância da Khilafa no Islã político?,A Khilafa (Califado) representa um governo liderado por um califa ou chefe,2.6,4.61384,1.0,0.400,1.5,5.32781,0.91667,0.286
Qual é o conceito de Dawah no Islã político?,Dawah refere-se à chamada ao Islã,1.8,4.61384,1.0,0.400,2.5,3.79304,1.0,0.250
