Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a função principal do sistema imunológico?,proteger contra doenças.,1.88889,4.37319,1.0,0.600,1.25,2.50045,1.0,0.500
Quais são os dois tipos principais de resposta do sistema imunológico?,inata e adaptativa.,2.08333,5.02467,1.0,0.500,1.25,2.50045,1.0,0.000
O que são células T e células B?,componentes chave do sistema imune adaptativo.,2.11111,4.51932,0.875,0.500,2.42857,3.79304,1.0,0.400
Qual a diferença entre imunidade humoral e imunidade mediada por células?,tipos de resposta imune.,1.91667,5.1549,0.90909,0.167,1.4,3.01273,1.0,0.333
O que é a fagocitose e qual seu papel no sistema imunológico?,ingestão de patógenos.,2.69231,5.20226,1.0,0.400,1.25,2.50045,1.0,0.000
O que são anticorpos e qual sua função?,proteínas que neutralizam patógenos.,1.88889,4.37319,1.0,0.667,1.4,3.01273,1.0,0.000
Quais são os tipos de células do sistema imune inato?,células NK,2.27273,4.82961,1.0,0.333,0.5,1.85566,1.0,0.000
O que é a resposta imune primária?,resposta inicial ao patógeno.,2.125,4.10211,1.0,0.250,1.6,3.01273,1.0,0.667
O que é a memória imunológica?,resposta mais rápida em exposições subsequentes.,1.57143,3.79304,1.0,0.333,1.85714,3.79304,1.0,0.400
O que é a autoimunidade?,sistema imune atacando o próprio corpo.,1.5,3.43523,1.0,0.000,1.71429,3.79304,1.0,0.500
