Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quem liderou a Organização de Países Exportadores de Petróleo Árabes (OAPEC) na proclamação do embargo petrolífero em 1973?,Arábia Saudita,4.0,6.11685,0.94444,0.077,0.5,1.85566,1.0,0.000
Qual guerra desencadeou o embargo do petróleo de 1973?,Guerra de Yom Kippur,2.3,4.61384,1.0,0.400,0.75,3.01273,1.0,0.250
Quais foram os países inicialmente alvo do embargo do petróleo em outubro de 1973?,Canadá,2.86667,5.63172,0.92857,0.375,0.0,1.0,1.0,0.000
Para quê foi declarado o embargo petrolífero de 1973 pela OAPEC?,Contra países que apoiaram Israel na Guerra de Yom Kippur,2.0,5.02467,1.0,0.143,1.0,4.82961,1.0,0.143
Até quando durou o embargo do petróleo iniciado em outubro de 1973?,Março de 1974,2.38462,5.20226,1.0,0.333,0.66667,2.50045,1.0,0.000
Quanto aumentou o preço global do barril de petróleo até o final do embargo em março de 1974?,Aproximadamente 300%,2.36842,6.35243,0.83333,0.556,0.66667,2.50045,1.0,0.000
Qual foi o impacto econômico imediato do embargo petrolífero de 1973 conhecido como choque?,Crise energética global,2.86667,5.51466,1.0,0.444,0.66667,2.50045,1.0,0.000
Quais outros países foram incluídos no embargo além dos inicialmente alvo?,Portugal,2.25,5.02467,1.0,0.167,0.0,1.0,1.0,0.000
Qual foi o preço aproximado do barril de petróleo nos EUA durante a crise em comparação com o valor anterior?,Significativamente mais alto que US$3 por barril,2.71429,6.31501,0.95,0.600,1.66667,4.37319,1.0,0.333
Como é referido historicamente o embargo do petróleo de 1973 e sua subsequente elevação dos preços?,Primeiro choque petrolífero,2.58824,5.78178,1.0,0.200,0.66667,2.50045,1.0,0.333
