Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quem cunhou o termo sistema imunitário em 1882?,Ilya Ilyich Mechnikov,2.11111,4.37319,1.0,0.400,1.0,2.50045,1.0,0.000
Qual é a principal função do sistema imunitário?,Proteger o organismo contra doenças,2.0,4.37319,1.0,0.600,0.8,3.43523,1.0,0.333
Quais células fazem parte do sistema imunitário?,B cell,2.125,4.10211,1.0,0.400,0.5,1.85566,1.0,0.000
Como a imunidade adquirida ajuda na proteção do corpo?,Criando memória imunológica para respostas mais eficazes,2.4,4.61384,1.0,0.600,1.0,4.10211,1.0,0.333
O que pode causar imunodeficiência no ser humano?,Doença genética,2.11111,4.37319,1.0,0.800,0.5,1.85566,1.0,0.500
Qual tipo de célula sanguínea está envolvida na resposta imune?,Neutrophil,2.36364,4.82961,1.0,0.429,0.0,1.0,1.0,0.000
Quem é conhecido por trabalhos relacionados ao sistema imunitário além de Mechnikov?,César Milstein,2.53846,5.20226,1.0,0.286,0.5,1.85566,1.0,0.000
O que são defensinas?,Peptídeos antimicrobianos,1.4,3.01273,1.0,0.500,0.5,1.85566,1.0,0.000
Qual doença ocorre quando o sistema imunológico ataca tecidos saudáveis?,Doenças autoimunes,2.09091,4.82961,1.0,0.286,0.5,1.85566,1.0,0.000
Qual modelo de página wiki é usado pelo artigo sobre o sistema imunitário?,Template:Use dmy dates,2.07143,5.36491,1.0,0.625,1.2,3.01273,1.0,0.000
