Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Aqui estão 10 pares pergunta,resposta gerados com base nos dados fornecidos e nas instruções:,0.8,3.43523,1.0,0.250,2.27273,4.82961,1.0,0.333
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quem foi o primeiro presidente da universidade?,Harvard,1.75,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
Quem foi o presidente da universidade durante a Grande Depressão e a Segunda Guerra Mundial?,James Bryant Conant,2.75,5.76639,0.93333,0.800,1.0,2.50045,1.0,0.000
Qual é a missão da universidade?,Educar líderes que servirão à sociedade com distinção.,1.71429,3.79304,1.0,0.333,1.66667,4.37319,1.0,0.200
Qual a importância da biblioteca da universidade?,É o maior sistema de bibliotecas acadêmicas e privadas do mundo.,2.375,4.25402,0.85714,1.000,2.0,5.02467,1.0,0.429
Quantos ex-alunos foram ganhadores do Prêmio Nobel?,150,2.125,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual é o nome do prédio histórico mais icônico da universidade?,Harvard Yard,2.41667,5.02467,1.0,0.714,0.5,1.85566,1.0,0.000
Em que ano a universidade se tornou coeducacional?,1977,2.0,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
Qual é o objetivo do programa de liderança da universidade?,Servir à sociedade com distinção,1.90909,4.82961,1.0,0.800,0.8,3.43523,1.0,0.333
Qual é o número de volumes contidos na biblioteca?,18 milhões de volumes,2.0,4.61384,1.0,0.400,0.75,3.01273,1.0,0.000
