Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Which area is located near Warsaw,Nearby the Vistula River,2.5,3.79304,1.0,0.000,1.5,3.01273,1.0,0.000
What was Warsaw's population in 2012?,1,1.77778,4.10211,1.0,0.167,0.0,1.0,1.0,0.000
Which football team has a stadium in Warsaw?,FC Zorya Luhansk,2.11111,4.37319,1.0,0.500,1.0,2.50045,1.0,0.000
Who passed away in Warsaw?,Stanisław Mazur,2.0,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Name an artist from Warsaw,The Coluna of Sigismund (Sigismund thepcs),2.0,3.43523,1.0,0.000,3.5,3.95066,0.83333,0.000
Where is the nearest subway station located in Warsaw?,Stadion Dziesiecielecia,3.8,4.61384,1.0,0.000,0.5,1.85566,1.0,0.000
Which company is based in Warsaw?,Rootwater,2.42857,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
When was Sigismund's Column established in Warsaw?,1569,2.1,4.37319,1.0,0.125,0.0,1.0,1.0,0.000
What happened during the 2014 Davis Cup Qualifying Round 2 in Warsaw?,It took place in Warsaw,5.23077,5.20226,1.0,0.000,2.0,3.43523,1.0,0.000
What was the average temperature in Warsaw in March?,-3°C,3.8,4.75438,0.88889,0.000,0.5,1.0,1.0,0.000
