Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que a função principal da imunidade é?,proteger.,2.55556,4.37319,1.0,0.500,0.5,1.0,1.0,1.000
Qual parte do corpo tem uma função importante na defesa contra patógenos?,sistema imune.,2.30769,5.20226,1.0,0.571,1.0,1.85566,1.0,0.500
Como se chama o sistema imune no modelo de página wiki?,Template:Immune system.,2.33333,5.02467,1.0,0.667,1.6,2.50045,1.0,0.000
Os dois tipos principais de resposta do sistema imune são conhecidos por quê?,imunidade humoral e imunidade mediada por células.,2.64286,5.36491,1.0,0.429,2.125,4.25402,0.85714,0.000
Qual é a função principal da defesa dos macrófagos?,deteccção e eliminação de patógenos.,2.1,4.61384,1.0,0.400,1.5,3.43523,1.0,0.000
Como o sistema imune pode ser afetado em pessoas com imunodeficiência?,menos ativa que normal,2.0,5.02467,1.0,0.429,1.0,3.01273,1.0,1.000
O que é a autoimunidade no contexto do sistema imune?,sistema imune ativado de maneira excessiva,2.63636,4.82961,1.0,0.200,1.0,3.79304,1.0,0.400
Qual componente do sistema imune desempenha um papel crucial na resposta ao vírus?,linfócitos T.,3.21429,5.36491,1.0,0.500,1.0,1.85566,1.0,0.000
Como o sistema imune aprende a reconhecer patógenos?,adaptação e memória imunológica.,2.22222,4.37319,1.0,0.400,1.4,3.01273,1.0,0.667
O que é o sistema imune neuroimune?,não está especificado no contexto,2.125,4.25402,0.85714,0.250,1.0,3.43523,1.0,0.500
