Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
What are the primary functions of macrophages in the immune system?,Macrophages help in dealing with infection by destroying infected cells.,4.75,5.1549,0.90909,0.000,4.27273,4.82961,1.0,0.000
Which type of cell is primarily responsible for recognizing and responding to pathogens?,Adaptive T-Cells (ACT) recognize and respond to pathogens.,3.71429,5.36491,1.0,0.000,4.27273,4.37319,1.0,0.000
How do adaptive T-cells generate antibodies to target pathogens?,Adaptive T-cells produce specific antibodies that can cross the blood-brain barrier to attack antigens on target cells.,3.8,4.61384,1.0,0.000,6.88889,5.90165,1.0,0.000
What procedure helps enhance the immune response by stimulating T-cell LNs?,The T-cell LNM procedure involves inducing a stronger immune response through T-cells.,4.08333,5.02467,1.0,0.000,3.0,5.20226,1.0,0.333
Which cells are part of the lymphatic system and play a key role in immune responses?,T-Cell Lymph Node Stimulation (T-cell LNS) is a procedure that uses T-cells to stimulate the immune system,4.29412,5.78178,1.0,0.250,3.89474,6.00792,0.94118,0.000
What does natural killer cells (NKT) do in the immune response process?,NKT cells are fast killing cells that target specific pathogens and trigger adaptive immunity.,4.86667,5.20226,1.0,0.091,6.2,5.63172,0.92857,0.000
How are macrophages involved in the fight against infections?,Macrophages play a critical role by engulfing,3.8,4.61384,1.0,0.000,1.28571,4.10211,1.0,0.571
Which part of the immune system is responsible for activating T-cells to recognize antigens?,Adaptive T-Cells (ACT) activate T-cells to recognize and target pathogens.,4.06667,5.51466,1.0,0.000,5.23077,4.96484,0.9,0.000
What cells are considered primary immune response molecules?,Antigens are proteins or small organic molecules that present themselves to the immune system,3.33333,4.37319,1.0,0.000,5.64286,5.51466,1.0,0.000
How do white blood cells help in recognizing and attacking pathogens?,White blood cells,4.75,5.02467,1.0,0.000,1.0,2.50045,1.0,0.000
