Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. Which company specializes in construction services?,ROKO Construction Company,1.25,4.10211,1.0,0.000,1.0,2.50045,1.0,0.000
2. What company is associated with steel construction?,Zamil Steel,1.6875,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
3. Which firm provides railway construction services?,SNC-Lavalin,1.46429,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
4. Name a company involved in mechanical plastics industry.,Mechanical Plastics Corp.,1.63889,4.61384,1.0,0.444,1.25,2.50045,1.0,0.000
5. Which group offers real estate development services?,Piramal Realty,1.1875,4.37319,1.0,0.250,0.5,1.85566,1.0,0.000
6. Identify a company specializing in energy projects.,Terna Energy,1.4375,4.37319,1.0,0.500,0.5,1.85566,1.0,0.000
7. What company is known for railway construction in Bosnia and Herzegovina?,Railways of the Federation of Bosnia and Herzegovina,1.625,5.20226,1.0,0.000,3.5,4.51932,0.875,0.000
8. Name a company involved in steel manufacturing.,Zamil Steel,1.4375,4.37319,1.0,0.500,0.5,1.85566,1.0,0.000
9. Which firm provides mechanical plastics solutions?,Mechanical Plastics Corp.,1.46429,4.10211,1.0,0.000,1.25,2.50045,1.0,0.000
10. Identify a company offering energy-related services.,Terna Energy,1.25,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Each pair is formatted as question,answer on separate lines,1.33333,3.79304,1.0,0.000,1.5,3.01273,1.0,0.000
