Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual foi o período da pandemia da Peste Negra?,1346 a 1353,2.7,4.75438,0.88889,0.200,0.66667,2.50045,1.0,0.000
Qual bactéria causou a Peste Negra?,Yersinia pestis,1.71429,3.79304,1.0,0.250,0.5,1.85566,1.0,0.000
Em que porto a Peste Negra se espalhou inicialmente?,Kaffa,2.2,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
Qual foi a principal forma de transmissão da Peste Negra após a chegada à Europa?,Person-to-person,2.5625,5.76639,0.93333,0.500,0.0,1.0,1.0,0.000
Qual evento da Idade Média tardia ocorreu logo antes da Peste Negra?,A Grande Fome (1315-1317).,2.61538,5.32781,0.91667,0.250,2.42857,3.01273,1.0,0.000
Qual a estimativa do impacto populacional da Peste Negra na Europa?,30% a 60% da população europeia.,4.08333,5.02467,1.0,0.000,2.11111,4.51932,0.875,0.250
Em que país moderno ocorreu uma descoberta que questiona a teoria da origem Mongol?,Kyrgystão.,2.13333,5.63172,0.92857,0.625,0.5,1.0,1.0,0.000
Qual o nome alternativo da Peste Negra?,A Grande Mortalidade ou a Peste.,2.375,4.10211,1.0,0.250,1.85714,3.95066,0.83333,0.000
Qual a relação entre a Peste Negra e a Horda Dourada?,A frota da Horda Dourada espalhou a doença de Kaffa.,1.75,5.30531,0.81818,0.200,2.36364,4.96484,0.9,0.167
Qual a consequência da Peste Negra para a população mundial?,Redução da população global de 475 milhões para 350-375 milhões.,2.45455,4.96484,0.9,0.400,1.90909,4.96484,0.9,0.200
