Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é a definição de um número primo?,número natural maior que 1,1.66667,4.37319,1.0,1.000,1.0,3.43523,1.0,0.750
Como se define um número composto?,produto de dois números menores,1.57143,3.79304,1.0,0.667,0.8,3.43523,1.0,0.333
Por que o número 5 é considerado primo?,fatorado apenas por 1 e ele mesmo,2.0,4.37319,1.0,0.600,1.42857,4.10211,1.0,0.333
Qual teorema afirma que todo número maior que 1 pode ser fatorado em primos de forma única?,teorema fundamental da aritmética,2.11111,6.00792,0.94118,0.455,1.0,3.01273,1.0,0.667
Qual é o termo para um número que não é primo?,número composto,1.75,5.1549,0.90909,1.000,0.5,1.85566,1.0,1.000
Como se verifica a primalidade via divisão试?,testando divisores entre 2 e √n,1.75,4.10211,1.0,0.000,1.5,3.79304,1.0,0.000
Qual algoritmo probabilisticamente rápido para verificar primalidade?,Miller-Rabin,1.75,4.10211,1.0,0.400,0.0,1.0,1.0,0.000
Qual foi o maior primo conhecido em 2018?,primo de Mersenne com 24,2.11111,4.37319,1.0,0.800,0.8,3.43523,1.0,0.667
Quem provou que existem infinitos primos?,Euclides,2.0,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Nomeie duas conjecturas não resolvidas sobre primos.,Conjectura de Goldbach e twin prime,1.625,4.10211,1.0,0.400,1.16667,3.79304,1.0,0.200
