Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Para gerar o CSV com 10 pares de perguntas e respostas, preciso analisar o contexto fornecido e criar perguntas relevantes com base nele.,1.36364,5.02467,1.0,0.200,2.07692,5.20226,1.0,0.500
1. Diferentes tipos de desigualdade econômica (desigualdade de renda, desigualdade de riqueza),1.19444,4.92241,0.77778,0.167,0.75,2.50045,1.0,0.500
2. Medidas de desigualdade (Índice de Gini, IDH ajustado pela desigualdade),0.82143,4.25402,0.85714,0.167,2.0,3.01273,1.0,0.000
4. Efeitos da globalização na desigualdade (reduziu desigualdade entre nações, mas aumentou dentro das nações),1.45,4.96484,0.9,0.000,1.16667,3.43523,1.0,0.000
6. Atualmente, a maioria das pessoas vive em países de renda média,0.25,1.85566,1.0,0.000,1.3,4.82961,1.0,0.500
7. A desigualdade interna aumentou significativamente nos últimos 30 anos, especialmente em países avançados,0.80556,4.82961,1.0,0.000,0.75,3.01273,1.0,0.333
Agora, vou gerar perguntas e respostas com base nesses tópicos:,0.0,1.0,1.0,0.000,1.9,4.61384,1.0,0.333
Vou organizar esses pares em um formato CSV, com as perguntas na primeira coluna e as respostas na segunda coluna.,1.25,4.37319,1.0,0.400,2.30769,5.63648,0.75,0.167
Pergunta,Resposta,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Qual medida é amplamente utilizada para medir a desigualdade econômica?,Índice de Gini,2.0,4.82961,1.0,0.286,0.66667,2.50045,1.0,0.000
Qual é o nome do índice composto que considera a desigualdade?,IDH ajustado pela desigualdade,2.5,5.02467,1.0,0.500,1.5,3.01273,1.0,0.000
Quando a desigualdade entre nações atingiu seu pico?,nos anos 1970,2.0,4.37319,1.0,0.250,1.0,2.50045,1.0,0.000
O que a desigualdade está relacionada a segundo a pesquisa?,instabilidade política e social,2.18182,5.12344,0.8,0.250,0.75,3.01273,1.0,0.667
Qual é o efeito da desigualdade na economia segundo a pesquisa?,prejudica o crescimento e a estabilidade,2.83333,5.02467,1.0,0.833,1.0,3.79304,1.0,0.333
Qual é o impacto das políticas governamentais na desigualdade?,reduz a desigualdade em 1/3,2.2,4.61384,1.0,0.000,0.8,3.43523,1.0,0.000
Qual é o impacto da globalização na desigualdade entre nações?,reduz a desigualdade,2.63636,4.82961,1.0,0.000,0.66667,2.50045,1.0,0.000
Qual é o impacto da globalização na desigualdade dentro das nações?,aumenta a desigualdade,2.83333,5.02467,1.0,0.000,0.66667,2.50045,1.0,0.000
Qual é a tendência da desigualdade interna nos países avançados?,aumentou significativamente,2.90909,4.82961,1.0,0.167,0.5,1.85566,1.0,0.000
Onde a maioria das pessoas vive atualmente segundo o texto?,em países de renda média,2.18182,4.82961,1.0,0.600,0.8,3.43523,1.0,0.667
