Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Okay, I need to create a CSV based on the given instructions and the provided data. Let me start by understanding the requirements.,0.0,1.0,1.0,0.000,2.9375,6.58989,0.90909,0.050
The Kublai Khan entry mentions his death place, which is the Yuan Dynasty. The Kublai_Khan node has a deathPlace attribute pointing to the Yuan Dynasty. ,3.5,4.37319,1.0,0.000,2.57692,6.39538,0.76471,0.000
The Yuan Dynasty node also has a s property with Ming dynasty and Phagmodrupa dynasty as successors, but the main successor is the Ming Dynasty. ,3.29412,6.12437,0.88235,0.294,4.0,4.51932,0.875,0.000
Now, I need to structure the CSV entries. The example given has entries like:,0.0,1.0,1.0,0.000,3.25,5.62279,0.84615,0.000
6. Key events: Enthronement of Genghis Emperor (from eventPre), Fall of Khanbaliq (from eventEnd),1.79545,4.61384,1.0,0.000,3.0,3.43523,1.0,0.000
Now, I need to formulate questions and answers based on these points. Let's start:,0.0,1.0,1.0,0.000,2.225,5.51466,1.0,0.071
I think that's all. Now, I'll structure the CSV with these entries.,0.78571,3.79304,1.0,0.167,3.1,4.37319,1.0,0.000
When was the Yuan Dynasty established?,The Yuan Dynasty was established in 1271.  ,3.0,3.79304,1.0,0.000,3.5,4.10211,1.0,0.000
Who was the leader of the Yuan Dynasty?,The leader of the Yuan Dynasty was Kublai Khan.  ,3.33333,4.51932,0.875,0.000,4.5,4.75438,0.88889,0.000
What was the capital of the Yuan Dynasty?,The capital of the Yuan Dynasty was Shangdu.  ,3.33333,4.51932,0.875,0.250,4.0,4.51932,0.875,0.250
Which dynasty succeeded the Yuan Dynasty?,The Ming Dynasty succeeded the Yuan Dynasty.  ,2.42857,3.95066,0.83333,0.000,3.5,4.44634,0.71429,0.000
What was the duration of the Yuan Dynasty?,The Yuan Dynasty lasted from 1271 to 1368.  ,3.33333,4.51932,0.875,0.000,4.0,4.37319,1.0,0.000
What were the key languages used during the Yuan Dynasty?,The Yuan Dynasty used Chinese and Middle Mongol as primary languages.  ,4.27273,4.96484,0.9,0.000,3.5,5.02467,1.0,0.000
What was the currency used during the Yuan Dynasty?,Predominantly paper currency with a small amount of Chinese cash in use.  ,3.8,4.75438,0.88889,0.000,3.15385,5.20226,1.0,0.333
What was a significant event in the early years of the Yuan Dynasty?,The Enthronement of Genghis Emperor marked a key event in the early years.  ,3.78571,5.48607,0.92308,0.308,3.21429,5.48607,0.92308,0.308
What was the end of the Yuan Dynasty marked by?,The Fall of Khanbaliq marked the end of the Yuan Dynasty.  ,4.27273,4.96484,0.9,0.000,5.5,5.48192,0.72727,0.000
What is the Chinese name for the Yuan Dynasty?,The Chinese name for the Yuan Dynasty is Nyœ́ záu (or Yuáncháo).  ,2.8,4.75438,0.88889,0.000,4.4,5.32781,0.91667,0.000
