Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
1. What is Southern California commonly shortened to?,SoCal,1.6875,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
2. Which metropolitan area is part of Southern California?,Los Angeles metropolitan area,1.91667,4.61384,1.0,0.000,1.5,3.01273,1.0,0.000
3. How many counties are generally included in Southern California?,Ten counties,2.15,4.82961,1.0,0.000,0.5,1.85566,1.0,0.000
4. What natural features are on Southern California's eastern border with Arizona?,Colorado Desert and Colorado River,1.35714,5.36491,1.0,0.154,2.0,3.59796,0.8,0.000
5. Which county in Southern California borders Nevada?,San Bernardino County,1.6875,4.37319,1.0,0.000,1.0,2.50045,1.0,0.000
6. What is the southern border of Southern California with Baja California part of?,Mexico–United States border,3.10714,5.91044,0.78571,0.000,2.0,2.50045,1.0,0.000
7. What is the rank of the Los Angeles metropolitan area in terms of population in the US?,Second most populous urban agglomeration,2.69444,6.48832,0.77778,0.000,2.0,3.43523,1.0,0.000
8. Where is the Colorado River located in relation to Southern California?,On the eastern border with Arizona,2.625,5.20226,1.0,0.000,2.5,3.79304,1.0,0.000
9. What is the name of the desert located on Southern California's eastern border?,Colorado Desert,2.5625,5.76639,0.93333,0.067,0.5,1.85566,1.0,0.000
10. What is the name of the river located on Southern California's eastern border?,Colorado River,2.5625,5.76639,0.93333,0.067,0.5,1.85566,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
What is Southern California commonly shortened to?,SoCal,2.875,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Which metropolitan area is part of Southern California?,Los Angeles metropolitan area,3.33333,4.37319,1.0,0.000,1.5,3.01273,1.0,0.000
How many counties are generally included in Southern California?,Ten counties,3.8,4.61384,1.0,0.000,0.5,1.85566,1.0,0.000
What natural features are on Southern California's eastern border with Arizona?,Colorado Desert and Colorado River,2.21429,5.20226,1.0,0.167,2.0,3.59796,0.8,0.000
Which county in Southern California borders Nevada?,San Bernardino County,2.875,4.10211,1.0,0.000,1.0,2.50045,1.0,0.000
What is the southern border of Southern California with Baja California part of?,Mexico–United States border,5.71429,5.77882,0.76923,0.000,2.0,2.50045,1.0,0.000
What is the rank of the Los Angeles metropolitan area in terms of population in the US?,Second most populous urban agglomeration,4.88889,6.39538,0.76471,0.000,2.0,3.43523,1.0,0.000
Where is the Colorado River located in relation to Southern California?,On the eastern border with Arizona,4.75,5.02467,1.0,0.000,2.5,3.79304,1.0,0.000
What is the name of the desert located on Southern California's eastern border?,Colorado Desert,4.625,5.63172,0.92857,0.071,0.5,1.85566,1.0,0.000
What is the name of the river located on Southern California's eastern border?,Colorado River,4.625,5.63172,0.92857,0.071,0.5,1.85566,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
What is Southern California commonly shortened to?,SoCal,2.875,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Which metropolitan area is part of Southern California?,Los Angeles metropolitan area,3.33333,4.37319,1.0,0.000,1.5,3.01273,1.0,0.000
How many counties are generally included in Southern California?,Ten counties,3.8,4.61384,1.0,0.000,0.5,1.85566,1.0,0.000
What natural features are on Southern California's eastern border with Arizona?,Colorado Desert and Colorado River,2.21429,5.20226,1.0,0.167,2.0,3.59796,0.8,0.000
Which county in Southern California borders Nevada?,San Bernardino County,2.875,4.10211,1.0,0.000,1.0,2.50045,1.0,0.000
What is the southern border of Southern California with Baja California part of?,Mexico–United States border,5.71429,5.77882,0.76923,0.000,2.0,2.50045,1.0,0.000
What is the rank of the Los Angeles metropolitan area in terms of population in the US?,Second most populous urban agglomeration,4.88889,6.39538,0.76471,0.000,2.0,3.43523,1.0,0.000
Where is the Colorado River located in relation to Southern California?,On the eastern border with Arizona,4.75,5.02467,1.0,0.000,2.5,3.79304,1.0,0.000
What is the name of the desert located on Southern California's eastern border?,Colorado Desert,4.625,5.63172,0.92857,0.071,0.5,1.85566,1.0,0.000
What is the name of the river located on Southern California's eastern border?,Colorado River,4.625,5.63172,0.92857,0.071,0.5,1.85566,1.0,0.000
