Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a definição de Geologia?,Estudo da crosta terrestre,1.57143,3.79304,1.0,0.333,1.5,3.01273,1.0,0.667
Quem introduziu definitivamente o termo geologia?,Horace-Bénédict de Saussure,1.71429,3.79304,1.0,0.250,0.66667,2.50045,1.0,0.000
Qual é a idade aproximada da Terra?,4,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
O que é a Astrogeologia?,Estudo similar ao da Geologia aplicado a outros corpos celestes.,1.5,3.43523,1.0,0.000,2.63636,4.82961,1.0,0.000
Quais são os recursos naturais localizados por geólogos?,Petróleo,1.77778,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Qual lei regula a profissão de geólogo no Brasil?,Lei nº 4.076,1.9,4.61384,1.0,0.400,1.0,2.50045,1.0,0.000
Quais ciências são diretamente relacionadas à Geologia?,Geografia e Astronomia,2.125,4.10211,1.0,0.400,0.66667,2.50045,1.0,0.000
Quem foi o primeiro a usar o termo geologia?,Jean-André Deluc,2.1,4.75438,0.88889,0.600,0.5,1.85566,1.0,0.000
Quantos cursos presenciais de graduação em Geologia existem no Brasil?,35 cursos,2.18182,4.82961,1.0,0.000,0.5,1.85566,1.0,0.000
Qual imagem é associada à disciplina de Geologia?,Jordens inre-numbers.svg,1.77778,4.37319,1.0,0.400,1.5,1.85566,1.0,0.000
