Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual a principal religião praticada pela maioria dos huguenotes?,Calvinismo,2.3,4.61384,1.0,0.600,0.0,1.0,1.0,0.000
Quantos huguenotes aproximadamente deixaram a França após a revogação do Édito de Nantes?,Cerca de 300 000.,2.42857,5.48607,0.92308,0.125,2.0,3.01273,1.0,0.000
Qual a principal característica da composição religiosa dos huguenotes?,Eram majoritariamente calvinistas e membros da Igreja Reformada.,2.7,4.61384,1.0,0.600,2.11111,4.37319,1.0,0.000
Qual o nome do modelo de página wiki associado aos huguenotes?,Huguenots,2.33333,5.02467,1.0,0.500,0.0,1.0,1.0,0.000
Qual a relação entre os huguenotes e o evento da Masacre de San Bartolomé?,Huguenots possuem assunto Category:Anti-Catholicism in France,2.2,5.51466,1.0,0.429,1.375,4.10211,1.0,0.143
Qual a principal característica da composição religiosa dos huguenotes em regiões como a Alsácia e a Mosela?,Majoritariamente alemães luteranos.,3.5,6.12437,0.88235,0.375,1.25,2.50045,1.0,0.000
Qual o nome do modelo de página wiki utilizado para representar informações essenciais sobre os huguenotes?,Huguenots,2.47059,5.78178,1.0,0.444,0.0,1.0,1.0,0.000
Qual o nome do modelo de página wiki associado aos huguenotes?,Huguenots,2.33333,5.02467,1.0,0.500,0.0,1.0,1.0,0.000
Qual o nome do modelo de página wiki utilizado para representar informações essenciais sobre os huguenotes?,Huguenots,2.47059,5.78178,1.0,0.444,0.0,1.0,1.0,0.000
Qual o nome do modelo de página wiki utilizado para representar informações essenciais sobre os huguenotes?,Huguenots,2.47059,5.78178,1.0,0.444,0.0,1.0,1.0,0.000
