Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O IPCC foi criado em qual ano?,1988,1.75,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
Qual é a sigla do Painel Intergovernamental sobre Mudanças Climáticas?,IPCC,2.27273,4.82961,1.0,0.286,0.0,1.0,1.0,0.000
Quais organizações criaram o IPCC?,Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM),1.66667,3.43523,1.0,0.000,2.16667,5.51466,1.0,0.417
O que representa o IPCC globalmente?,maior autoridade mundial a respeito do aquecimento global,1.57143,3.95066,0.83333,0.000,1.5,4.37319,1.0,0.800
Qual é o objetivo principal do IPCC?,sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas,1.75,4.10211,1.0,0.750,1.45455,5.02467,1.0,0.429
Em qual cidade está sediado o IPCC?,Geneva,1.75,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Quem foi um dos primeiros líderes importantes do IPCC?,Martti Ahtisaari,2.3,4.61384,1.0,0.000,0.5,1.85566,1.0,0.000
Qual prêmio o IPCC recebeu em 2007?,Prêmio Nobel da Paz,1.625,4.10211,1.0,0.250,1.5,3.01273,1.0,0.000
Quantos grandes relatórios o IPCC produziu desde sua fundação?,cinco,2.0,4.61384,1.0,0.000,0.0,1.0,1.0,1.000
O que o IPCC não faz?,produz pesquisa original,1.71429,3.95066,0.83333,0.667,0.66667,2.50045,1.0,1.000
