Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual o objetivo principal do Direito da União Europeia?,Promover a integração econômica,2.4,4.61384,1.0,0.500,0.75,3.01273,1.0,0.000
Em que tipo de legislação a União Europeia atua?,Em áreas como comércio,2.2,4.61384,1.0,0.400,1.0,3.01273,1.0,0.500
Qual a importância do Tribunal de Justiça da União Europeia (TJUE)?,Garante a interpretação uniforme do Direito da União Europeia.,2.35714,5.02467,1.0,0.250,3.2,4.61384,1.0,0.429
O que são os regulamentos da UE?,Atos legislativos obrigatórios em todos os Estados-Membros,2.125,4.10211,1.0,0.333,1.0,4.10211,1.0,0.000
Qual a diferença entre um regulamento e uma diretiva da UE?,Regulamentos são diretamente aplicáveis,2.16667,5.02467,1.0,0.250,0.75,3.01273,1.0,0.500
O que significa acervo comunitário no contexto da União Europeia?,Conjunto de tratados,2.18182,4.82961,1.0,0.167,0.66667,2.50045,1.0,0.000
Qual o papel do Parlamento Europeu?,Representa os cidadãos da União Europeia e participa da elaboração da legislação.,2.0,3.79304,1.0,0.333,2.46154,5.47097,0.83333,0.143
O que é a livre circulação de capitais no âmbito da UE?,Permite que o capital flua livremente entre os Estados-Membros sem restrições.,2.38462,5.20226,1.0,0.167,1.83333,5.02467,1.0,0.333
Como o princípio da subsidiariedade se aplica à União Europeia?,A UE só deve atuar quando os objetivos não possam ser suficientemente alcançados pelos Estados-Membros.,1.81818,4.82961,1.0,0.200,2.0,5.65316,1.0,0.455
O que são as sanções impostas pela União Europeia?,Medidas coercitivas aplicadas a países ou entidades em resposta a ações consideradas ilegais ou prejudiciais.,2.1,4.61384,1.0,0.200,2.375,5.89204,0.86667,0.100
