Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual foi a proporção da população Huguenote na França antes do massacre de São Bartolomeu em 1572?,cerca de 10%,3.27778,5.90165,1.0,0.222,1.0,3.01273,1.0,0.000
Quem eram os principais líderes dos Huguenotes durante as Guerras Religiosas Francesas?,Jeanne d'Albret e o futuro rei Henrique IV,2.23077,5.20226,1.0,0.111,1.3,4.61384,1.0,0.429
De que tradição religiosa os Huguenotes faziam parte?,Calvinista,2.11111,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
O quê acabou com as Guerras da Religião na França em 1598?,o Édito de Nantes,2.61538,5.20226,1.0,0.143,0.75,3.01273,1.0,0.333
Que tipo de autonomia o Édito de Nantes concedeu aos Huguenotes?,religiosa,2.25,5.1549,0.90909,0.286,0.0,1.0,1.0,0.000
Qual foi a porcentagem estimada da população Huguenote na França ao redor do ano 1600?,7–8%,3.75,5.65316,1.0,0.250,1.0,1.85566,1.0,0.000
Quem foram os principais perseguidores dos Huguenotes no século XVII na França?,Luís XIV,2.84615,5.20226,1.0,0.143,0.5,1.85566,1.0,0.000
O quê pôs fim à perseguição oficial aos protestantes na França em 1787?,o Édito de Versalhes,2.71429,5.36491,1.0,0.571,0.75,3.01273,1.0,0.333
Em que regiões da França os Huguenotes estavam concentrados?,no sul e no oeste,2.3,4.61384,1.0,0.000,1.0,3.59796,0.8,1.000
Quais foram as consequências do retorno da perseguição sob Luís XIV para a população Huguenote?,exílio ou conversão forçada ao catolicismo,2.6875,5.65316,1.0,0.375,1.33333,3.79304,1.0,0.250
