Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
1. Qual é outro nome para a Floresta Amazônica?,Amazônia,1.08333,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
2. Quantos quilômetros quadrados tem a bacia da Amazônia?,7 milhões,1.30556,4.61384,1.0,0.167,0.5,1.85566,1.0,0.000
3. Que porcentagem da bacia é coberta pela floresta?,78,1.47222,4.61384,1.0,0.500,0.0,1.0,1.0,0.000
4. Quantos países abrangem a região da Amazônia?,nove,1.1875,4.37319,1.0,0.200,0.0,1.0,1.0,1.000
5. Qual é o país com a maior parte da Amazônia?,Brasil,1.15909,5.02467,1.0,0.500,0.0,1.0,1.0,0.000
6. Que porcentagem da floresta pertence ao Peru?,13%,1.4375,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
7. Que porcentagem da floresta pertence à Colômbia?,10%,1.4375,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
9. Quantas pessoas vivem na Amazônia?,30 milhões,1.08333,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
10. Quantos grupos étnicos diferentes vivem na Amazônia?,350,1.3125,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é outro nome para a Floresta Amazônica?,Amazônia,1.66667,4.37319,1.0,0.250,0.0,1.0,1.0,0.000
Quantos quilômetros quadrados tem a bacia da Amazônia?,7 milhões,2.11111,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
Que porcentagem da bacia é coberta pela floresta?,78,2.44444,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Quantos países abrangem a região da Amazônia?,nove,1.875,4.10211,1.0,0.250,0.0,1.0,1.0,1.000
Qual é o país com a maior parte da Amazônia?,Brasil,1.81818,4.82961,1.0,0.600,0.0,1.0,1.0,0.000
Que porcentagem da floresta pertence ao Peru?,13%,2.375,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
Que porcentagem da floresta pertence à Colômbia?,10%,2.375,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
Quantas pessoas vivem na Amazônia?,30 milhões,1.66667,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Quantos grupos étnicos diferentes vivem na Amazônia?,350,2.125,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
