Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Em que ano Fresno foi fundado como uma estação ferroviária?,1872,1.90909,4.82961,1.0,0.333,0.0,1.0,1.0,0.000
Qual é a capitalização de Fresno no ranking populacional dos Estados Unidos?,34º lugar,2.53846,5.20226,1.0,0.000,0.5,1.85566,1.0,0.500
Quais parques nacionais estão próximos de Fresno?,Yosemite,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Que porcentagem da população de Fresno era hisítica em 2020?,50,2.72727,4.82961,1.0,0.333,0.0,1.0,1.0,0.000
Qual foi a razão principal para a fundação de Fresno em 1872?,A estação ferroviária do Central Pacific Railroad,1.84615,5.32781,0.91667,0.333,1.42857,4.10211,1.0,0.200
Qual é o significado de Fresno em português?,Freixo,1.66667,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Em que ano Fresno se tornou uma cidade incorporada?,1885,2.0,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Quanto é a área total de Fresno em km²?,300,1.81818,4.61384,1.0,0.571,0.0,1.0,1.0,0.000
Que eventos notáveis ocorreram em Fresno em 2016?,Evento do Bellator MMA,1.88889,4.51932,0.875,0.000,1.5,3.01273,1.0,0.000
Qual é a pronúncia correta de Fresno?,/ˈfrɛznoʊ/,1.75,4.10211,1.0,0.250,1.0,1.0,1.0,0.000
Qual foi a principal razão para os moradores se mudarem para Fresno no século XIX?,A conveniência da ferrovia e preocupações com as inundações,2.4375,5.76639,0.93333,0.375,1.33333,4.61384,1.0,0.250
