Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual a diferença entre desigualdade de renda e de riqueza?,Renda é pagamento,1.81818,4.96484,0.9,0.750,0.66667,2.50045,1.0,0.333
O que mede o coeficiente de Gini?,A desigualdade na distribuição de renda.,1.625,4.25402,0.85714,0.000,1.71429,3.79304,1.0,0.667
Como a globalização afetou a desigualdade?,Reduziu a desigualdade entre países,2.0,3.95066,0.83333,0.000,0.8,3.43523,1.0,0.000
Qual foi o pico da desigualdade entre nações?,Na década de 1970.,2.33333,4.37319,1.0,0.250,1.4,3.01273,1.0,0.500
Como a desigualdade econômica afeta a sociedade?,Pode levar à instabilidade política e social.,2.25,4.25402,0.85714,0.250,1.625,4.10211,1.0,0.600
Qual o impacto da desigualdade no crescimento econômico?,Geralmente,2.77778,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
Quais políticas podem reduzir a desigualdade?,Taxas e gastos públicos,1.71429,3.79304,1.0,0.250,0.75,3.01273,1.0,0.000
O que é o Índice de Desenvolvimento Humano Ajustado pela Desigualdade?,Um índice que considera a desigualdade no desenvolvimento.,2.33333,5.1549,0.90909,0.143,1.77778,4.37319,1.0,0.500
Qual a relação entre desigualdade e crescimento econômico?,A desigualdade tende a reduzir o crescimento econômico.,2.0,4.37319,1.0,0.750,1.77778,4.51932,0.875,0.600
Como a desigualdade é medida?,Através de indicadores como o coeficiente de Gini.,1.66667,3.43523,1.0,0.333,1.66667,4.51932,0.875,0.000
