Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Os normandos eram originários de quais territórios?,Escandinávia.,2.0,4.10211,1.0,0.000,0.5,1.0,1.0,0.000
Qual língua era falada pelos normandos?,Old Norman.,1.71429,3.79304,1.0,0.500,1.0,1.85566,1.0,0.000
Quem foi o comandante normando na Batalha de Soissons em 923?,Normans.,2.0,5.02467,1.0,0.286,0.5,1.0,1.0,0.000
Que estilo arquitetônico é associado às igrejas construídas pelos normandos?,Norman.,2.90909,4.82961,1.0,0.143,0.5,1.0,1.0,0.000
Qual família é conhecida por sua origem normanda?,Hauteville_family.,1.77778,4.37319,1.0,0.400,0.5,1.0,1.0,0.000
Quem era o nacionalidade do autor Alexander of Paris?,Normans.,2.7,4.61384,1.0,0.500,0.5,1.0,1.0,0.000
Onde ficava a fortaleza Callan Motte?,ocupada por Normans.,1.71429,3.79304,1.0,0.000,1.25,2.50045,1.0,0.000
Na qual batalha os normandos foram combatentes?,Batalha de Civitate.,2.0,4.10211,1.0,0.250,1.25,2.50045,1.0,0.333
Qual nacionalidade é atribuída ao personagem Maid Marian?,Normans.,2.11111,4.37319,1.0,0.333,0.5,1.0,1.0,0.000
Quem construiu o Castelo Waytemore?,Normans.,1.5,3.43523,1.0,0.000,0.5,1.0,1.0,0.000
