Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Data da fundação do parlamento britânico,1986,1.83333,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Número atual de sócios do parlamento Escólogo,200,1.28571,4.10211,1.0,0.200,0.0,1.0,1.0,0.000
 órgão principal de lei e regulamentação no Escólogo,Conferência das Cidades,1.5,4.37319,1.0,0.600,1.0,2.50045,1.0,0.000
 Umpa de Lobaires,Governo actual do Escólogo,0.66667,2.50045,1.0,0.333,1.0,3.01273,1.0,0.000
 Lei principal do Escólogo,Clássica,1.0,3.01273,1.0,0.333,0.0,1.0,1.0,0.000
 órgãos responsáveis por determinar a disruptingção de um pareamento,Comissões de Revisão e Análise,0.88889,4.61384,1.0,0.200,1.2,3.43523,1.0,0.000
 Idade mínima para participação no parlamentoEscólogo,21 anos,1.16667,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
 datas dos prazos para os votos na即将到来na eleição do parlamento Escólogo,Terês anos após o último voto,1.81818,5.02467,1.0,0.143,0.83333,3.79304,1.0,0.500
 Número de sócios do parlamento Escólogo atuais que são Mulheres,90,1.7,4.82961,1.0,0.143,0.0,1.0,1.0,0.000
 Percentual de Mulheres no parlamento Escólogo,15%,1.33333,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
